domain,dataset,unit_id,unit_label,shape,rank,seed,tucker_rmse,ntdpl_rmse,rmse_gain_pct,tucker_sam,ntdpl_sam,sam_gain_pct,d_link_db,diagnostic_label,tucker_params,ntdpl_params,runtime_tucker,runtime_ntdpl,status,notes
Natural images,CIFAR-10,cifar10_test_02605,class4_test2605,32x32x3,"(20,20,3)",0,0.005363323725759983,0.005362038966268301,0.02395453933745165,1.18101604183948,1.1854688364337953,-0.3770308307904057,0.0010520852682093889,boundary,2489,2494,0.0034078999888151884,0.09513360005803406,ok,link_refresh_rmse=0.0053626741; p_max=4
Natural images,CIFAR-10,cifar10_test_02616,class1_test2616,32x32x3,"(20,20,3)",0,0.006979451049119234,0.006932405289262533,0.6740610332475617,0.4608337736516105,0.452894903701435,1.722718777156572,0.001096507786957013,boundary,2489,2494,0.0029843999072909355,0.08473270013928413,ok,link_refresh_rmse=0.00697857; p_max=4
Natural images,CIFAR-10,cifar10_test_02628,class0_test2628,32x32x3,"(20,20,3)",0,0.0027064215391874313,0.002734412671998143,-1.0342488191664274,0.1597370025321756,0.1612052085134351,-0.9191395593915391,-0.004869132879603367,boundary,2489,2494,0.0034753000363707542,0.0895684000570327,ok,link_refresh_rmse=0.0027079391; p_max=4
Natural images,CIFAR-10,cifar10_test_02638,class4_test2638,32x32x3,"(20,20,3)",0,0.011620614677667618,0.011305185034871101,2.7143972289409612,0.8175570743223337,0.8028971887286953,1.7931329877843523,0.017370983028346297,moderate,2489,2494,0.0027573001570999622,0.08616860001347959,ok,link_refresh_rmse=0.011597398; p_max=4
Natural images,CIFAR-10,cifar10_test_02651,class5_test2651,32x32x3,"(20,20,3)",0,0.0037736042868345976,0.0037910270038992167,-0.46169963091794436,0.21883416828312832,0.21673233989030596,0.9604662787865037,-0.0006361109992500346,boundary,2489,2494,0.004739800002425909,0.08945360011421144,ok,link_refresh_rmse=0.0037738807; p_max=4
Natural images,CIFAR-10,cifar10_test_02661,class3_test2661,32x32x3,"(20,20,3)",0,0.006028976757079363,0.0059222024865448475,1.7710181152902702,0.3171387634906129,0.31461844172509046,0.7947063101912534,0.004537633695309458,boundary,2489,2494,0.0033396000508219004,0.08326609991490841,ok,link_refresh_rmse=0.006025828; p_max=4
Natural images,CIFAR-10,cifar10_test_02693,class9_test2693,32x32x3,"(20,20,3)",0,0.013570104725658894,0.011440659873187542,15.692176998788467,0.8810739868324915,0.7744905043987651,12.096995715070396,0.022628828753271723,moderate,2489,2494,0.005603100173175335,0.09784709988161922,ok,link_refresh_rmse=0.013534797; p_max=4
Natural images,CIFAR-10,cifar10_test_02700,class9_test2700,32x32x3,"(20,20,3)",0,0.014759925194084644,0.013995799235999584,5.177031374056692,1.2967510480445976,1.2356567949870922,4.711332460431081,0.021803519965380685,moderate,2489,2494,0.004637000150978565,0.09457219997420907,ok,link_refresh_rmse=0.014722921; p_max=4
Natural images,CIFAR-10,cifar10_test_02701,class1_test2701,32x32x3,"(20,20,3)",0,0.011866451241075993,0.011321596801280975,4.591553352606305,0.5885965650897539,0.5653581584929526,3.9481043511114855,0.005945780764736063,boundary,2489,2494,0.002715500071644783,0.08965639979578555,ok,link_refresh_rmse=0.011858331; p_max=4
Natural images,CIFAR-10,cifar10_test_02707,class6_test2707,32x32x3,"(20,20,3)",0,0.008375539444386959,0.008093968033790588,3.3618301539379845,0.7918818729344375,0.773832038891336,2.279359417107892,0.022454655980009217,moderate,2489,2494,0.003500899998471141,0.08909350004978478,ok,link_refresh_rmse=0.0083539151; p_max=4
Natural images,CIFAR-10,cifar10_test_02720,class3_test2720,32x32x3,"(20,20,3)",0,0.010229145176708698,0.009550586342811584,6.6335829844527145,0.7378615571996068,0.7120706815456925,3.4953542981420407,0.030365760829120927,effective,2489,2494,0.0029013000894337893,0.08327449997887015,ok,link_refresh_rmse=0.010193447; p_max=4
Natural images,CIFAR-10,cifar10_test_02725,class8_test2725,32x32x3,"(20,20,3)",0,0.005247538443654776,0.005125950090587139,2.3170550225250626,0.41366062374471213,0.40406660234093367,2.319297717275442,0.00587222307320321,boundary,2489,2494,0.002612900221720338,0.07400030014105141,ok,link_refresh_rmse=0.005243992; p_max=4
Natural images,CIFAR-10,cifar10_test_02734,class7_test2734,32x32x3,"(20,20,3)",0,0.012040603905916214,0.011204917915165424,6.940565417488495,1.7782741445572336,1.6274681273216818,8.480470668548158,0.05863346899807183,effective,2489,2494,0.005507099907845259,0.10040920018218458,ok,link_refresh_rmse=0.011959598; p_max=4
Natural images,CIFAR-10,cifar10_test_02739,class2_test2739,32x32x3,"(20,20,3)",0,0.007131239399313927,0.006984968204051256,2.0511328686671604,0.33308976117009653,0.3337537382879762,-0.1993387955088238,0.014287616420440236,moderate,2489,2494,0.0029929999727755785,0.10509550012648106,ok,link_refresh_rmse=0.0071195187; p_max=4
Natural images,CIFAR-10,cifar10_test_02743,class9_test2743,32x32x3,"(20,20,3)",0,0.011950972490012646,0.011568930000066757,3.1967481329670795,0.9638299135835646,0.9531352018134598,1.1096057114829938,0.007868899996977041,boundary,2489,2494,0.003188400063663721,0.1094567000400275,ok,link_refresh_rmse=0.011940151; p_max=4
Natural images,CIFAR-10,cifar10_test_02751,class2_test2751,32x32x3,"(20,20,3)",0,0.0078579131513834,0.007782481145113707,0.9599496051494719,0.7713738534169099,0.760357026042911,1.428208556097448,0.0019942825507825953,boundary,2489,2494,0.0033346000127494335,0.09967450005933642,ok,link_refresh_rmse=0.0078561092; p_max=4
Natural images,CIFAR-10,cifar10_test_02753,class7_test2753,32x32x3,"(20,20,3)",0,0.006528131663799286,0.006552498321980238,-0.373256230662036,0.9126188921559857,0.9791793878964548,-7.293350632181794,0.00825545314680244,boundary,2489,2494,0.008479599840939045,0.08302969997748733,ok,link_refresh_rmse=0.00652193; p_max=4
Natural images,CIFAR-10,cifar10_test_02756,class9_test2756,32x32x3,"(20,20,3)",0,0.008052438497543335,0.007921759970486164,1.6228441495956625,0.6071022432450714,0.5974357271617905,1.5922385711526401,0.00446050133160891,boundary,2489,2494,0.0029198999982327223,0.07351449993439019,ok,link_refresh_rmse=0.0080483044; p_max=4
Natural images,CIFAR-10,cifar10_test_02772,class6_test2772,32x32x3,"(20,20,3)",0,0.006459874100983143,0.006388717330992222,1.1015194550013214,0.7418230023733078,0.7315529545788162,1.3844337209327178,0.005596847339934822,boundary,2489,2494,0.002848900156095624,0.09413230000063777,ok,link_refresh_rmse=0.006455713; p_max=4
Natural images,CIFAR-10,cifar10_test_02792,class0_test2792,32x32x3,"(20,20,3)",0,0.0018912194063887,0.0019367695786058903,-2.4085080802004204,0.12215177354513043,0.12359498097849983,-1.181487088958383,-0.013221310906380415,boundary,2489,2494,0.002581000095233321,0.10486910003237426,ok,link_refresh_rmse=0.0018941003; p_max=4
Natural images,CIFAR-10,cifar10_test_02796,class7_test2796,32x32x3,"(20,20,3)",0,0.0069722626358270645,0.006813119165599346,2.2825225976135424,0.3819104569249346,0.366395124697251,4.0625575828978056,0.01617518902208685,moderate,2489,2494,0.003535199910402298,0.08875320013612509,ok,link_refresh_rmse=0.0069592907; p_max=4
Natural images,CIFAR-10,cifar10_test_02797,class6_test2797,32x32x3,"(20,20,3)",0,0.007859347388148308,0.007725155912339687,1.7074124501861023,0.6287862581829298,0.6207924217259737,1.271312207117359,0.009365199010391734,boundary,2489,2494,0.0031475999858230352,0.10221060016192496,ok,link_refresh_rmse=0.0078508779; p_max=4
Natural images,CIFAR-10,cifar10_test_02808,class2_test2808,32x32x3,"(20,20,3)",0,0.007632006425410509,0.007483756169676781,1.9424807510661175,0.4929324876951312,0.48813241182495126,0.9737795722542623,0.005213752554042531,boundary,2489,2494,0.0029221000149846077,0.099433199968189,ok,link_refresh_rmse=0.0076274266; p_max=4
Natural images,CIFAR-10,cifar10_test_02821,class0_test2821,32x32x3,"(20,20,3)",0,0.007673325948417187,0.007511587347835302,2.1078030787320716,0.7265533518494196,0.7298000321322449,-0.4468605470693843,0.005659836348559923,boundary,2489,2494,0.0027373998891562223,0.10580969997681677,ok,link_refresh_rmse=0.0076683275; p_max=4
Natural images,CIFAR-10,cifar10_test_02829,class3_test2829,32x32x3,"(20,20,3)",0,0.006980265956372023,0.006379553582519293,8.605866561636695,0.5028980018462834,0.4802136504637621,4.510726091422227,0.057518609753096604,effective,2489,2494,0.0031781999859958887,0.10461300006136298,ok,link_refresh_rmse=0.0069341948; p_max=4
Natural images,CIFAR-10,cifar10_test_02834,class4_test2834,32x32x3,"(20,20,3)",0,0.008685803040862083,0.008676265366375446,0.10980763024175692,0.6619185444446454,0.6598129554060955,0.3181039504364474,0.00020862084195732793,boundary,2489,2494,0.005590799963101745,0.0898895999416709,ok,link_refresh_rmse=0.0086855944; p_max=4
Natural images,CIFAR-10,cifar10_test_02844,class4_test2844,32x32x3,"(20,20,3)",0,0.0022514595184475183,0.0022897846065461636,-1.7022330530318426,0.2217686577409471,0.22082611832559612,0.4250101997965688,-0.0015627894868227093,boundary,2489,2494,0.004831300117075443,0.09213640005327761,ok,link_refresh_rmse=0.0022518646; p_max=4
Natural images,CIFAR-10,cifar10_test_02876,class9_test2876,32x32x3,"(20,20,3)",0,0.005471054930239916,0.005334829445928335,2.4899308460353353,0.868191484650758,0.8497546489185407,2.123590942571131,0.006031722705623719,boundary,2489,2494,0.002752400003373623,0.08479989995248616,ok,link_refresh_rmse=0.005467257; p_max=4
Natural images,CIFAR-10,cifar10_test_02896,class8_test2896,32x32x3,"(20,20,3)",0,0.007067027036100626,0.006838260684162378,3.2370946194154384,1.169110006281499,1.1207182980703965,4.139192030784032,0.014616475497148822,moderate,2489,2494,0.0032357999589294195,0.09161569993011653,ok,link_refresh_rmse=0.0070551448; p_max=4
Natural images,CIFAR-10,cifar10_test_02901,class2_test2901,32x32x3,"(20,20,3)",0,0.008352775126695633,0.008202914148569107,1.794145967698415,0.5432421212274272,0.5508553980087268,-1.4014518543035355,0.00597845062263105,boundary,2489,2494,0.0026676999405026436,0.08286820002831519,ok,link_refresh_rmse=0.0083470279; p_max=4
Natural images,CIFAR-10,cifar10_test_02902,class9_test2902,32x32x3,"(20,20,3)",0,0.008344330824911594,0.007788239512592554,6.664300876696507,0.8358166011201194,0.801395123348296,4.118305107327783,0.01935420782696349,moderate,2489,2494,0.0028539998456835747,0.08025599992834032,ok,link_refresh_rmse=0.0083257584; p_max=4
Natural images,CIFAR-10,cifar10_test_02911,class1_test2911,32x32x3,"(20,20,3)",0,0.003135587787255645,0.003142857225611806,-0.2318365438756711,0.1355626333915663,0.13696079383728277,-1.0313759852082192,0.00010319485472387298,boundary,2489,2494,0.006256100023165345,0.09257410001009703,ok,link_refresh_rmse=0.0031355505; p_max=4
Natural images,CIFAR-10,cifar10_test_02915,class5_test2915,32x32x3,"(20,20,3)",0,0.008549210615456104,0.008072346448898315,5.577873654155471,0.7316831864302858,0.7076040333708132,3.290926114750466,0.028498346964314455,moderate,2489,2494,0.004330799914896488,0.0951952999457717,ok,link_refresh_rmse=0.0085212067; p_max=4
Natural images,CIFAR-10,cifar10_test_02928,class1_test2928,32x32x3,"(20,20,3)",0,0.007527499459683895,0.007266129367053509,3.4722034060612494,0.5475557884652056,0.5354729040412343,2.2066946744987472,0.015352458720913089,moderate,2489,2494,0.0028903998900204897,0.09567960002459586,ok,link_refresh_rmse=0.0075142062; p_max=4
Natural images,CIFAR-10,cifar10_test_02942,class5_test2942,32x32x3,"(20,20,3)",0,0.005985637195408344,0.005477392580360174,8.491069512834002,0.32439753511926867,0.32164222869871595,0.8493610839366258,0.03656363885946172,effective,2489,2494,0.0025513998698443174,0.09467640006914735,ok,link_refresh_rmse=0.0059604933; p_max=4
Natural images,CIFAR-10,cifar10_test_02961,class4_test2961,32x32x3,"(20,20,3)",0,0.00547464145347476,0.0054588839411735535,0.28782729307697913,0.3802117530515647,0.3816087782748622,-0.3674334662421857,0.004051063620846899,boundary,2489,2494,0.0027366001158952713,0.08849589992314577,ok,link_refresh_rmse=0.0054720887; p_max=4
Natural images,CIFAR-10,cifar10_test_02962,class8_test2962,32x32x3,"(20,20,3)",0,0.004531728103756905,0.004534808918833733,-0.06798322861148572,0.7782553420473362,0.7701091742911786,1.046721726924173,0.0010960903775364874,boundary,2489,2494,0.004580500070005655,0.08674050006084144,ok,link_refresh_rmse=0.0045311563; p_max=4
Natural images,CIFAR-10,cifar10_test_02982,class4_test2982,32x32x3,"(20,20,3)",0,0.012221578508615494,0.01187916100025177,2.8017453565620802,1.735477634396377,1.6806989880729346,3.1564017442665047,0.01533566826006097,moderate,2489,2494,0.0037934998981654644,0.07825789996422827,ok,link_refresh_rmse=0.012200019; p_max=4
Natural images,CIFAR-10,cifar10_test_02994,class8_test2994,32x32x3,"(20,20,3)",0,0.007447925396263599,0.007435677573084831,0.16444610448048425,0.6516364000081676,0.6563764146907944,-0.7274017661639908,0.0013273440529351132,boundary,2489,2494,0.004329400137066841,0.09839519998058677,ok,link_refresh_rmse=0.0074467873; p_max=4
Natural images,CIFAR-10,cifar10_test_03001,class1_test3001,32x32x3,"(20,20,3)",0,0.0172650795429945,0.016434364020824432,4.811536026239387,2.5823020663175265,2.367178064303935,8.330706342204476,0.014296579865602854,moderate,2489,2494,0.0044102000538259745,0.09967479994520545,ok,link_refresh_rmse=0.017236685; p_max=4
Natural images,CIFAR-10,cifar10_test_03016,class4_test3016,32x32x3,"(20,20,3)",0,0.012841801159083843,0.012616351246833801,1.7555941682726222,0.9622743538787952,0.9597510658401871,0.26222127072566187,0.014499729222797767,moderate,2489,2494,0.009470999939367175,0.07465849979780614,ok,link_refresh_rmse=0.012820382; p_max=4
Natural images,CIFAR-10,cifar10_test_03023,class3_test3023,32x32x3,"(20,20,3)",0,0.002004432724788785,0.0020910638850182295,-4.321978939880518,6.887925562769202e-07,0.0010694251353033774,-155160.84385752692,-0.015986979144355238,boundary,2489,2494,0.002976299962028861,0.07434600009582937,ok,link_refresh_rmse=0.0020081254; p_max=4
Natural images,CIFAR-10,cifar10_test_03031,class7_test3031,32x32x3,"(20,20,3)",0,0.00993525329977274,0.009606697596609592,3.3069685618449447,1.0196526085156616,0.9925272788535006,2.6602520736595006,0.014429163666603698,moderate,2489,2494,0.0026366999372839928,0.08074650005437434,ok,link_refresh_rmse=0.0099187624; p_max=4
Natural images,CIFAR-10,cifar10_test_03035,class3_test3035,32x32x3,"(20,20,3)",0,0.007129986770451069,0.00701803807169199,1.5701108902898666,0.7705297460781133,0.7539683423761179,2.1493529336525454,0.004740331253705656,boundary,2489,2494,0.002750399988144636,0.092913500033319,ok,link_refresh_rmse=0.0071260966; p_max=4
Natural images,CIFAR-10,cifar10_test_03048,class0_test3048,32x32x3,"(20,20,3)",0,0.008106561377644539,0.00787181593477726,2.895746197822377,0.3684324651330979,0.3609945555721542,2.0187986306409567,0.01136328960160899,moderate,2489,2494,0.002852699952200055,0.08041130006313324,ok,link_refresh_rmse=0.0080959629; p_max=4
Natural images,CIFAR-10,cifar10_test_03058,class1_test3058,32x32x3,"(20,20,3)",0,0.016735946759581566,0.014394589699804783,13.989988695657884,4.926425679237025,3.7496969432968696,23.886054769883383,0.1436878751974977,effective,2489,2494,0.0030825999565422535,0.07554230000823736,ok,link_refresh_rmse=0.016461367; p_max=4
Natural images,CIFAR-10,cifar10_test_03095,class4_test3095,32x32x3,"(20,20,3)",0,0.013073770329356194,0.012684950605034828,2.9740443232989886,0.8889126190580218,0.8681900680777697,2.3312247498760605,0.006607644206794652,boundary,2489,2494,0.002906499896198511,0.07623800006695092,ok,link_refresh_rmse=0.013063828; p_max=4
Natural images,CIFAR-10,cifar10_test_03099,class9_test3099,32x32x3,"(20,20,3)",0,0.015567125752568245,0.015154070220887661,2.653383407097091,1.5572419134608793,1.5798916100421665,-1.4544751451590208,0.015533051811149935,moderate,2489,2494,0.0025977001059800386,0.09913559979759157,ok,link_refresh_rmse=0.015539312; p_max=4
Natural images,CIFAR-10,cifar10_test_03113,class3_test3113,32x32x3,"(20,20,3)",0,0.006147304549813271,0.005985303316265345,2.635321419903409,1.058945916478741,1.0578840045004754,0.10028009568200354,0.008465493891119249,boundary,2489,2494,0.003250099951401353,0.081367899896577,ok,link_refresh_rmse=0.0061413161; p_max=4
Natural images,CIFAR-10,cifar10_test_03120,class4_test3120,32x32x3,"(20,20,3)",0,0.005587187595665455,0.005505148787051439,1.4683381792596575,0.49712710993833703,0.4897691407384793,1.4800981585515178,0.007407421873118396,boundary,2489,2494,0.0027431000489741564,0.08300690003670752,ok,link_refresh_rmse=0.0055824248; p_max=4
Natural images,CIFAR-10,cifar10_test_03146,class2_test3146,32x32x3,"(20,20,3)",0,0.004830860532820225,0.004836673382669687,-0.12032742013500036,0.3443495189660864,0.3433481796465262,0.29079155462935885,0.0003550051664880444,boundary,2489,2494,0.0027354999911040068,0.08571199979633093,ok,link_refresh_rmse=0.0048306631; p_max=4
Natural images,CIFAR-10,cifar10_test_03168,class9_test3168,32x32x3,"(20,20,3)",0,0.006198099814355373,0.006183270364999771,0.23925799518839444,0.44188647781794493,0.4374996343057618,0.9927535085132242,0.0009162540123736434,boundary,2489,2494,0.004734500078484416,0.10842130007222295,ok,link_refresh_rmse=0.006197446; p_max=4
Natural images,CIFAR-10,cifar10_test_03170,class9_test3170,32x32x3,"(20,20,3)",0,0.008750197477638721,0.00838723685592413,4.148027774711874,1.6483578445378368,1.6266635734953807,1.316114162610045,0.025658845305815928,moderate,2489,2494,0.003227400127798319,0.08702370012179017,ok,link_refresh_rmse=0.0087243868; p_max=4
Natural images,CIFAR-10,cifar10_test_03177,class0_test3177,32x32x3,"(20,20,3)",0,0.002162793418392539,0.0021403797436505556,1.03632989407939,0.1457520451628654,0.1434662064122117,1.5683064673977571,0.016540115829103072,moderate,2489,2494,0.005910599837079644,0.08880809997208416,ok,link_refresh_rmse=0.0021586788; p_max=4
Natural images,CIFAR-10,cifar10_test_03190,class3_test3190,32x32x3,"(20,20,3)",0,0.005294056609272957,0.004309970419853926,18.588509002629984,0.1539232211613567,0.14819220817980286,3.7232933005904694,0.06828242032971049,effective,2489,2494,0.00261380011215806,0.0826371000148356,ok,link_refresh_rmse=0.0052526016; p_max=4
Natural images,CIFAR-10,cifar10_test_03221,class5_test3221,32x32x3,"(20,20,3)",0,0.007920520380139351,0.007749466225504875,2.15963278199994,0.5169555533214565,0.5091702572871438,1.505989438413395,0.009649658190552763,boundary,2489,2494,0.004633700009435415,0.09792960016056895,ok,link_refresh_rmse=0.0079117259; p_max=4
Natural images,CIFAR-10,cifar10_test_03228,class3_test3228,32x32x3,"(20,20,3)",0,0.005337050650268793,0.0050650485791265965,5.096486598426748,0.3352975359185432,0.3319864237226926,0.9875146224322436,0.02323033381338607,moderate,2489,2494,0.0027022999711334705,0.08741859998553991,ok,link_refresh_rmse=0.0053227958; p_max=4
Natural images,CIFAR-10,cifar10_test_03230,class3_test3230,32x32x3,"(20,20,3)",0,0.0053404406644403934,0.005340638104826212,-0.0036970804138532743,0.3399819143800994,0.335986937506658,1.1750557028086601,-0.001352555165904348,boundary,2489,2494,0.004737299866974354,0.09863790008239448,ok,link_refresh_rmse=0.0053412723; p_max=4
Natural images,CIFAR-10,cifar10_test_03235,class5_test3235,32x32x3,"(20,20,3)",0,0.0060242232866585255,0.0058486261405050755,2.9148512231001487,0.3642419482727388,0.3512527200949479,3.566098918421328,0.011445561937196277,moderate,2489,2494,0.004052600124850869,0.1051737000234425,ok,link_refresh_rmse=0.0060162903; p_max=4
Natural images,CIFAR-10,cifar10_test_03242,class4_test3242,32x32x3,"(20,20,3)",0,0.009300938807427883,0.009150926023721695,1.6128778697735924,0.6748677163946496,0.6662791936841344,1.272623138116277,0.008986414941931597,boundary,2489,2494,0.0029671001248061657,0.08100720006041229,ok,link_refresh_rmse=0.009291321; p_max=4
Natural images,CIFAR-10,cifar10_test_03243,class8_test3243,32x32x3,"(20,20,3)",0,0.005646938923746347,0.005655462853610516,-0.15094779630648347,0.35910132376274423,0.3584788291425244,0.17334790462402383,0.00015614631810634613,boundary,2489,2494,0.0033736000768840313,0.0856801001355052,ok,link_refresh_rmse=0.0056468374; p_max=4
Natural images,CIFAR-10,cifar10_test_03253,class9_test3253,32x32x3,"(20,20,3)",0,0.004554504528641701,0.004421561025083065,2.918945468658557,0.23510378447743685,0.22779917660894392,3.1069716230765163,0.004196218492245541,boundary,2489,2494,0.0031020999886095524,0.08484799996949732,ok,link_refresh_rmse=0.0045523047; p_max=4
Natural images,CIFAR-10,cifar10_test_03259,class3_test3259,32x32x3,"(20,20,3)",0,0.007546443957835436,0.007400364149361849,1.935743633554889,0.6638456671114027,0.6426072165564145,3.1993054420921716,0.0038861301334617384,boundary,2489,2494,0.0028734998777508736,0.10184310004115105,ok,link_refresh_rmse=0.0075430684; p_max=4
Natural images,CIFAR-10,cifar10_test_03265,class8_test3265,32x32x3,"(20,20,3)",0,0.002595944097265601,0.002635967219248414,-1.5417559270621675,0.21253209747730806,0.21225630737472684,0.12976397723203445,-0.00120820520456086,boundary,2489,2494,0.003681899979710579,0.09799030004069209,ok,link_refresh_rmse=0.0025963052; p_max=4
Natural images,CIFAR-10,cifar10_test_03278,class0_test3278,32x32x3,"(20,20,3)",0,0.0018668966367840767,0.0018988937372341752,-1.7139192293589882,0.08631261507591349,0.08932814786345339,-3.493733546235021,-0.010452077737250641,boundary,2489,2494,0.004591499920934439,0.08938820008188486,ok,link_refresh_rmse=0.0018691445; p_max=4
Natural images,CIFAR-10,cifar10_test_03303,class8_test3303,32x32x3,"(20,20,3)",0,0.005820471327751875,0.005725429859012365,1.63288268917938,0.5580828036481182,0.5448157212846108,2.3772605564590434,0.004291411821460218,boundary,2489,2494,0.004457700066268444,0.08302229992114007,ok,link_refresh_rmse=0.0058175963; p_max=4
Natural images,CIFAR-10,cifar10_test_03305,class9_test3305,32x32x3,"(20,20,3)",0,0.007655607536435127,0.007535638753324747,1.56707070653003,0.9736670788491161,0.9571546962261804,1.6958961622132112,0.004155247843744143,boundary,2489,2494,0.002917099976912141,0.09184670005925,ok,link_refresh_rmse=0.007651946; p_max=4
Natural images,CIFAR-10,cifar10_test_03322,class2_test3322,32x32x3,"(20,20,3)",0,0.0034778479021042585,0.0034670999739319086,0.30903962665667284,0.637869544491829,0.6332587277734995,0.7228463497191766,0.002647355694763336,boundary,2489,2494,0.002984599908813834,0.09129430004395545,ok,link_refresh_rmse=0.0034767881; p_max=4
Natural images,CIFAR-10,cifar10_test_03331,class8_test3331,32x32x3,"(20,20,3)",0,0.002745001344010234,0.002776963636279106,-1.164381661911241,0.1222251617472649,0.12179855107583956,0.3490367002397412,-0.008852527324590341,boundary,2489,2494,0.0039675000589340925,0.10417760000564158,ok,link_refresh_rmse=0.0027478004; p_max=4
Natural images,CIFAR-10,cifar10_test_03337,class7_test3337,32x32x3,"(20,20,3)",0,0.007850154303014278,0.007450641132891178,5.089239710481824,1.0355381175351246,1.0053819416622507,2.912126107405314,0.013317721425660355,moderate,2489,2494,0.0030188998207449913,0.10128820012323558,ok,link_refresh_rmse=0.0078381272; p_max=4
Natural images,CIFAR-10,cifar10_test_03340,class6_test3340,32x32x3,"(20,20,3)",0,0.00942135974764824,0.009351595304906368,0.740492292094944,0.7111423646149322,0.7028416576047349,1.1672356230235135,0.0030099835314352937,boundary,2489,2494,0.00280360016040504,0.0872372998856008,ok,link_refresh_rmse=0.0094180955; p_max=4
Natural images,CIFAR-10,cifar10_test_03342,class0_test3342,32x32x3,"(20,20,3)",0,0.00848623551428318,0.008338135667145252,1.7451771976945631,0.4284606680607619,0.4215038638823306,1.6236739325264586,0.004498520991865278,boundary,2489,2494,0.005763599881902337,0.09300430002622306,ok,link_refresh_rmse=0.0084818415; p_max=4
Natural images,CIFAR-10,cifar10_test_03372,class1_test3372,32x32x3,"(20,20,3)",0,0.01073304284363985,0.010083097033202648,6.055559638638218,3.795627433116104,3.454215545133084,8.994873548554008,0.0193173839740921,moderate,2489,2494,0.003146299859508872,0.10197349986992776,ok,link_refresh_rmse=0.010709199; p_max=4
Natural images,CIFAR-10,cifar10_test_03378,class4_test3378,32x32x3,"(20,20,3)",0,0.007379964459687471,0.007312694098800421,0.9115268949398085,0.5197992614712684,0.5114753496727286,1.60137045500592,0.0038444137042393713,boundary,2489,2494,0.0049165000673383474,0.11496759997680783,ok,link_refresh_rmse=0.0073766988; p_max=4
Natural images,CIFAR-10,cifar10_test_03410,class4_test3410,32x32x3,"(20,20,3)",0,0.009472046978771687,0.009150287136435509,3.396940946949388,0.7370559452492889,0.7063393027194431,4.167477750885881,0.012387922354930693,moderate,2489,2494,0.004681100137531757,0.10218669986352324,ok,link_refresh_rmse=0.0094585475; p_max=4
Natural images,CIFAR-10,cifar10_test_03411,class5_test3411,32x32x3,"(20,20,3)",0,0.007413312792778015,0.006332159973680973,14.583936349620803,0.3159419201942265,0.2911922028429475,7.833628831547275,0.05726326592962713,effective,2489,2494,0.003302199998870492,0.09612199990078807,ok,link_refresh_rmse=0.0073646; p_max=4
Natural images,CIFAR-10,cifar10_test_03439,class4_test3439,32x32x3,"(20,20,3)",0,0.007128566037863493,0.006939776241779327,2.6483558556013307,0.961397384025757,0.9687804886568685,-0.7679555565457694,0.026003822585093615,moderate,2489,2494,0.005204200046136975,0.08292870013974607,ok,link_refresh_rmse=0.0071072564; p_max=4
Natural images,CIFAR-10,cifar10_test_03446,class6_test3446,32x32x3,"(20,20,3)",0,0.01216081716120243,0.01178114116191864,3.122125711215357,1.627952427074846,1.6350395650331495,-0.4353406058086044,0.01943623187149736,moderate,2489,2494,0.0033672999124974012,0.07759179989807308,ok,link_refresh_rmse=0.012133636; p_max=4
Natural images,CIFAR-10,cifar10_test_03462,class2_test3462,32x32x3,"(20,20,3)",0,0.004024654161185026,0.004026409704238176,-0.04361972439970524,0.4222255503053438,0.4229448612869729,-0.17036178438488508,0.00048441214437431934,boundary,2489,2494,0.0046114998403936625,0.09672080003656447,ok,link_refresh_rmse=0.0040244297; p_max=4
Natural images,CIFAR-10,cifar10_test_03464,class9_test3464,32x32x3,"(20,20,3)",0,0.009765406139194965,0.007922559045255184,18.871177170432574,0.5799467950585372,0.5001648425526043,13.756770997911984,0.05960476826011026,effective,2489,2494,0.0026027001440525055,0.10386870009824634,ok,link_refresh_rmse=0.0096986229; p_max=4
Natural images,CIFAR-10,cifar10_test_03497,class0_test3497,32x32x3,"(20,20,3)",0,0.007401532027870417,0.007399983704090118,0.02091896345875463,0.5061052641050102,0.5063627794651824,-0.05088177864095971,5.246085485552122e-05,boundary,2489,2494,0.0046790000051259995,0.10141759994439781,ok,link_refresh_rmse=0.0074014873; p_max=4
Natural images,CIFAR-10,cifar10_test_03502,class8_test3502,32x32x3,"(20,20,3)",0,0.008150544948875904,0.008021137677133083,1.5877131229203043,0.6542512926388069,0.6458568015221731,1.2830683272746963,0.00721246842616881,boundary,2489,2494,0.004763600183650851,0.10240709991194308,ok,link_refresh_rmse=0.0081437798; p_max=4
Natural images,CIFAR-10,cifar10_test_03504,class9_test3504,32x32x3,"(20,20,3)",0,0.009699046611785889,0.009372970089316368,3.3619440705985015,0.7772391554626835,0.7703261866374881,0.8894262179933797,0.012588065402103516,moderate,2489,2494,0.002938400022685528,0.08912619994953275,ok,link_refresh_rmse=0.0096850004; p_max=4
Natural images,CIFAR-10,cifar10_test_03533,class2_test3533,32x32x3,"(20,20,3)",0,0.00418987637385726,0.004171142820268869,0.44711470976276024,0.27412228791898335,0.271423731488069,0.9844352501945901,0.0021867851061199567,boundary,2489,2494,0.007817700039595366,0.09128719987347722,ok,link_refresh_rmse=0.0041888217; p_max=4
