domain,dataset,unit_id,unit_label,selection,diagnostic_label,d_link_db,tucker_rmse,ntdpl_rmse,rmse_gain_pct,rank,processed_shape,source_path
Action video,KTH-Action,kth_person01_boxing_d3_s4,person01_boxing_d3 seg4,bottom-2 by D_link,boundary,0.00815687617887064,0.02721773274242878,0.02707498148083687,0.5244788864040145,"(12,18,18,3)",24x72x96x3,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\boxing\person01_boxing_d3_uncomp.avi
Action video,KTH-Action,kth_person01_handclapping_d3_s3,person01_handclapping_d3 seg3,bottom-2 by D_link,boundary,0.015291438118078617,0.02802741527557373,0.02772700786590576,1.071834154931075,"(12,18,18,3)",24x72x96x3,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d3_uncomp.avi
Action video,KTH-Action,kth_person02_jogging_d3_s2,person02_jogging_d3 seg2,top-2 by D_link,effective,0.43279170347525153,0.04439516365528107,0.03815135359764099,14.064167228038448,"(12,18,18,3)",24x72x96x3,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\jogging\person02_jogging_d3_uncomp.avi
Action video,KTH-Action,kth_person02_walking_d3_s3,person02_walking_d3 seg3,top-2 by D_link,effective,0.48238332222526764,0.04681144654750824,0.03817036747932434,18.459329299756195,"(12,18,18,3)",24x72x96x3,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\walking\person02_walking_d3_uncomp.avi
Action video,KTH-Action,kth_person02_running_d2_s1,person02_running_d2 seg1,median-near by D_link,moderate,0.1071869009953802,0.03479737043380737,0.03294829651713371,5.313832320149092,"(12,18,18,3)",24x72x96x3,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\running\person02_running_d2_uncomp.avi
