image_id,seed,missing_rate,method,rank,target_shape,observed_rate,RMSE_missing,PSNR_missing,SSIM_missing,SAM_missing,NMSE_dB_missing,RMSE_all,PSNR_all,SSIM_all,fit_time_sec,run_dir
6,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.08155155926942825,21.771354032551066,0.9410582364909476,1.4336345156252939,-16.58292752977545,0.06481621414422989,23.766326698215728,0.6857013291478246,0.7375109000131488,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim06_seed0_ntdpl
6,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.08608882129192352,21.301064431567273,0.9349652020307653,1.5383006225925029,-16.1126376748214,0.06781331449747086,23.37370106341421,0.6763529154112847,0.19814600003883243,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim06_seed0_tucker
7,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.0874570682644844,21.164102023256124,0.8566585016523224,3.0093513003784964,-14.029789628864993,0.07226070016622543,22.821956511956994,0.7303561545109195,0.7961795999435708,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim07_seed0_ntdpl
7,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.08751735836267471,21.15811544295226,0.8561800555349153,2.9724267853547497,-14.023803645951354,0.07237935811281204,22.807705343669088,0.7298141454285846,0.16583219997119159,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim07_seed0_tucker
8,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.12869596481323242,17.808701818644025,0.8607095969740888,2.0799328460542625,-12.373269941462375,0.10690265148878098,19.420230904896794,0.745563507188114,0.766211099922657,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim08_seed0_ntdpl
8,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.1329924613237381,17.523459777905607,0.8528526626524493,2.790069668148974,-12.088027747214216,0.11060093343257904,19.124823850612568,0.7346298782469929,0.20169510005507618,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim08_seed0_tucker
9,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.06996723264455795,23.102106449530204,0.897379923299616,1.2959625672897201,-17.572691303731006,0.05548670515418053,25.116221341028808,0.7651874021154056,0.7367040999233723,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim09_seed0_ntdpl
9,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07812662422657013,22.14401887642707,0.8765944837953281,1.362888182387736,-16.614603898741844,0.06074213609099388,24.330198809547944,0.7579987242184961,0.22474119998514652,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim09_seed0_tucker
10,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.06849606335163116,23.286687140065997,0.9041732770291954,1.2735659275708855,-17.093533839319313,0.05478229001164436,25.227196521490292,0.7487436709592529,0.7285299999639392,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim10_seed0_ntdpl
10,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.06947918981313705,23.16290484060891,0.9024195881283145,1.4370086743372203,-16.96975154178963,0.05538788437843323,25.13170442189964,0.7484973337305822,0.21290690009482205,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim10_seed0_tucker
