missing_rate,pearson_r,pearson_p,spearman_r,spearman_p,low_gain_pct,mid_gain_pct,high_gain_pct,n_scenes
0.3,0.5435004813902206,0.03625642208603873,0.5249999999999999,0.04448390580010633,4.775441132976279,5.376744462477031,10.937930245820375,15
0.5,0.5603716190446796,0.029797973903929766,0.5392857142857141,0.03802165626355803,4.904494167729618,3.106571054749218,13.243660824711492,15
