missing_rate,method,RMSE_missing_mean,RMSE_missing_std,PSNR_missing_mean,PSNR_missing_std,SSIM_missing_mean,SSIM_missing_std,SAM_missing_mean,SAM_missing_std,fit_time_mean,n_runs,n_images,rmse_wins,psnr_wins,ssim_wins
0.5,tucker,0.09046872363736232,0.02348795377588852,21.134468058358244,2.1653161523167714,0.8860638939740889,0.06146151413978471,2.920954590442379,1.5278301376157413,0.18460515417003384,24,24,11,11,13
0.5,ntdpl,0.09030252788215876,0.0234780578136009,21.151237053005698,2.1690850434589604,0.8867647677851811,0.06053015023140387,2.6001669822336004,1.248383077695885,0.7265999083465431,24,24,11,11,13
