missing_rate,method,RMSE_missing_mean,RMSE_missing_std,PSNR_missing_mean,PSNR_missing_std,SSIM_missing_mean,SSIM_missing_std,SAM_missing_mean,SAM_missing_std,fit_time_mean,n_runs,n_images,rmse_wins,psnr_wins,ssim_wins
0.5,tucker,0.07019416056573391,0.010983534576389783,23.12747477263059,1.364699922045399,0.921185808948956,0.04933994082683687,1.6898455322371828,0.26591742623271497,0.17518269992433488,2,2,2,2,2
0.5,ntdpl,0.06868205964565277,0.01192617781929428,23.3291066086142,1.515894972349687,0.9235150696393244,0.04983539522335279,1.5900113879327964,0.2447755060057264,1.0713847499573603,2,2,2,2,2
