dataset,protocol,rank,target_shape,missing_rate,method,fit_time_mean,n_runs,n_items,RMSE_missing_mean,RMSE_missing_std,SAM_missing_mean,SAM_missing_std,NMSE_dB_missing_mean,NMSE_dB_missing_std,ERGAS_missing_mean,ERGAS_missing_std,PSNR_missing_mean,PSNR_missing_std,SSIM_missing_mean,SSIM_missing_std,rmse_wins_vs_tucker,sam_wins_vs_tucker
cave_hsi,block,"(12,12,3)","(128,128)",0.5,tucker,2.883815073330576,15,15,0.1775052458433228,0.057273951394415074,37.363180134502,11.368890799767785,-1.7159193236614456,1.6331734678279253,145.51476896264106,36.30061224245081,15.439933019641062,2.8295200503288407,0.35278940140805937,0.13488593491728632,0,0
cave_hsi,block,"(12,12,3)","(128,128)",0.5,ntdpl,6.011060753332761,15,15,0.18563655763864517,0.10904433018391421,26.827657220001495,7.355434774942766,-1.7953247075057353,3.0361369210325475,145.38334261374214,58.957123529986006,15.51933839599238,3.7543778261110377,0.39174210040587215,0.1479635924520411,12,15
cave_hsi,block,"(16,16,3)","(128,128)",0.5,tucker,3.2645926266753427,15,15,0.1794194575099544,0.05775232914141401,37.04581750356934,11.502652578572627,-1.6243500957687291,1.508862770081866,147.44538134011856,36.74785672673017,15.348363791748344,2.838963729717552,0.2850513601681571,0.11892012439094979,0,0
cave_hsi,block,"(16,16,3)","(128,128)",0.5,ntdpl,5.839099846656124,15,15,0.17896266827980678,0.08830755043752991,27.856521074697476,7.328805717740843,-1.9751185053110936,2.3816635172825187,144.37010781734574,53.53832055188452,15.699132193364587,3.577169249036793,0.3312765890482846,0.12853574206228632,13,15
cave_hsi,block,"(20,20,4)","(128,128)",0.5,tucker,3.7887278933388493,15,15,0.18010046772872687,0.058493353390802735,35.112136304307924,10.856597171886925,-1.5929225956715143,1.3857743348786842,147.95640848824104,36.54209814184334,15.31693629165113,2.8369526739974953,0.24381686147500017,0.09574874677121227,0,0
cave_hsi,block,"(20,20,4)","(128,128)",0.5,ntdpl,6.151588913317149,15,15,0.16942823032538096,0.058861081603894735,26.19198326760052,6.680228703539174,-2.1849144276185455,1.5132456212813792,138.84120418010426,36.067131233108505,15.908927998809663,3.0374376774898857,0.29716736984519676,0.10138478322936023,14,15
cave_hsi,block,"(24,24,4)","(128,128)",0.5,tucker,4.047770146660818,15,15,0.1803087723772448,0.05649801424200188,35.08335777256275,10.722858562165808,-1.558526942022854,1.2844105036022293,148.72041159395494,36.91114296573843,15.28254063800247,2.763784228848113,0.1997172465182802,0.07408247355200658,0,0
cave_hsi,block,"(24,24,4)","(128,128)",0.5,ntdpl,6.293613040012618,15,15,0.16801775246858597,0.054311697007293866,26.582960206990645,6.207126408757996,-2.2083585875276484,1.3115350675707718,137.9974618358049,34.2235741808114,15.932372259943515,2.9068040016780823,0.27123878853979266,0.08461890009442057,14,15
cave_hsi,random,"(12,12,3)","(128,128)",0.5,tucker,1.0003427333276098,15,15,0.04412278445772031,0.025725330737566898,22.708358964804233,7.1139579924959655,-14.12400840075877,4.238338778946036,41.691414409206786,20.851321151315226,28.298629050435526,4.635932645836283,0.9453097163866521,0.07130065027428924,0,0
cave_hsi,random,"(12,12,3)","(128,128)",0.5,ntdpl,4.979394473329497,15,15,0.040424508539338905,0.024902508957977743,20.191626083999235,6.438347782872529,-14.998535103669374,4.546627066988935,38.022419983704985,20.280215055896697,29.173155750623714,4.827061854547015,0.9531573483957257,0.06311883712299128,15,12
cave_hsi,random,"(16,16,3)","(128,128)",0.5,tucker,1.0263133733378103,15,15,0.039449048879217324,0.023750152224159386,21.82023893371854,7.110283390873669,-15.13832230658492,4.23535866906382,37.357213324866784,19.719043241925753,29.312942956261676,4.686096135906677,0.9562205760485633,0.05898239333495941,0,0
cave_hsi,random,"(16,16,3)","(128,128)",0.5,ntdpl,7.4922348933216805,15,15,0.03592095424731572,0.022526595808609648,19.221342401604442,6.204408750171828,-16.03640250250426,4.510892859781726,33.973676495052715,18.83846659972039,30.211023180195706,4.814685591558912,0.9631212937074325,0.050035464546163526,15,14
cave_hsi,random,"(20,20,4)","(128,128)",0.5,tucker,1.0718248199904337,15,15,0.032949036792579454,0.022881513282145268,17.249122298010942,7.2417998428987875,-17.033048925133286,4.806531219175965,31.48063697913971,18.894597506678334,31.20766957481004,5.213423508559281,0.9678589807946822,0.04872023417667617,0,0
cave_hsi,random,"(20,20,4)","(128,128)",0.5,ntdpl,5.974948466654556,15,15,0.029572052943209807,0.02122303265091734,14.946392283240248,5.909576794620851,-18.05239395178252,5.007330390427509,28.27127006599757,17.594719371908553,32.22701464626972,5.312293069471376,0.9738167634645002,0.039864492301650845,15,13
cave_hsi,random,"(24,24,4)","(128,128)",0.5,tucker,1.13046212666668,15,15,0.030313228660049554,0.021456381510706838,16.79949619474127,7.262779749458759,-17.77703451867521,4.766430918503041,29.09955475431804,18.11536222734755,31.95165516835197,5.209176571149399,0.9726216904799643,0.04206197555063583,0,0
cave_hsi,random,"(24,24,4)","(128,128)",0.5,ntdpl,7.626878293339784,15,15,0.027074778700868288,0.019570141711781695,14.4506688813807,5.885410442389725,-18.80082670771998,4.919406200637557,25.99322679849016,16.401438750521276,32.97544741157309,5.240604718836427,0.978039379530713,0.03345920511747108,15,13
