scene_id,scene_name,target_shape,rank,snr,snr_value,method,params,fit_time_sec,RMSE,SAM,NMSE_dB
1,balloons,"(128, 128)","(12, 12, 6)",Clean,999.0,Tucker,4122,0.1654227999970317,0.02310561202466488,9.094665424139349,-19.245109495970325
1,balloons,"(128, 128)","(12, 12, 6)",Clean,999.0,NTD-PL,4126,0.18879739998374134,0.023089319467544556,9.052908460358342,-19.251236378099097
