unit_id,config,iter_record,p,error,beta_0,beta_1,beta_2,beta_3,beta_4,RMSE
brdf_neoprene-rubber,lr_scale_1_beta5_before,70,2,0.0025571780279278755,0.000454276567324996,1.0064826011657715,0.0013498412445187569,0.0,0.0,0.0025571780279278755
brdf_neoprene-rubber,lr_scale_1_beta5_before,71,2,0.002558470470830798,0.000454276567324996,1.0064826011657715,0.0013498412445187569,0.0,0.0,0.002558470470830798
brdf_neoprene-rubber,lr_scale_1_beta5_before,72,2,0.002560155699029565,0.000454276567324996,1.0064826011657715,0.0013498412445187569,0.0,0.0,0.002560155699029565
brdf_neoprene-rubber,lr_scale_1_beta5_before,73,2,0.0025616528000682592,0.000454276567324996,1.0064826011657715,0.0013498412445187569,0.0,0.0,0.0025616528000682592
brdf_neoprene-rubber,lr_scale_1_beta5_before,74,2,0.002562690759077668,0.000454276567324996,1.0064826011657715,0.0013498412445187569,0.0,0.0,0.002562690759077668
brdf_neoprene-rubber,lr_scale_1_beta5_before,75,2,0.0025625128764659166,0.00048255594447255135,1.0072659254074097,0.0013069008709862828,0.0,0.0,0.0025625128764659166
brdf_neoprene-rubber,lr_scale_1_beta5_before,76,2,0.002563711255788803,0.00048255594447255135,1.0072659254074097,0.0013069008709862828,0.0,0.0,0.002563711255788803
brdf_neoprene-rubber,lr_scale_1_beta5_before,77,2,0.002565336413681507,0.00048255594447255135,1.0072659254074097,0.0013069008709862828,0.0,0.0,0.002565336413681507
brdf_neoprene-rubber,lr_scale_1_beta5_before,78,2,0.0025668416637927294,0.00048255594447255135,1.0072659254074097,0.0013069008709862828,0.0,0.0,0.0025668416637927294
brdf_neoprene-rubber,lr_scale_1_beta5_before,79,2,0.0025678640231490135,0.00048255594447255135,1.0072659254074097,0.0013069008709862828,0.0,0.0,0.0025678640231490135
brdf_neoprene-rubber,lr_scale_1_beta5_before,80,2,0.002567530842497945,0.0005103576113469899,1.008130669593811,0.0011769395787268877,0.0,0.0,0.002567530842497945
brdf_neoprene-rubber,lr_scale_1_beta5_before,81,2,0.002568720141425729,0.0005103576113469899,1.008130669593811,0.0011769395787268877,0.0,0.0,0.002568720141425729
brdf_neoprene-rubber,lr_scale_1_beta5_before,82,2,0.002570333192124963,0.0005103576113469899,1.008130669593811,0.0011769395787268877,0.0,0.0,0.002570333192124963
brdf_neoprene-rubber,lr_scale_1_beta5_before,83,2,0.0025717581156641245,0.0005103576113469899,1.008130669593811,0.0011769395787268877,0.0,0.0,0.0025717581156641245
brdf_neoprene-rubber,lr_scale_1_beta5_before,84,2,0.0025726989842951298,0.0005103576113469899,1.008130669593811,0.0011769395787268877,0.0,0.0,0.0025726989842951298
brdf_neoprene-rubber,lr_scale_1_beta5_before,85,2,0.0025724004954099655,0.0005376249318942428,1.0089812278747559,0.0010406057117506862,0.0,0.0,0.0025724004954099655
brdf_neoprene-rubber,lr_scale_1_beta5_before,86,2,0.0025735213421285152,0.0005376249318942428,1.0089812278747559,0.0010406057117506862,0.0,0.0,0.0025735213421285152
brdf_neoprene-rubber,lr_scale_1_beta5_before,87,2,0.0025750906206667423,0.0005376249318942428,1.0089812278747559,0.0010406057117506862,0.0,0.0,0.0025750906206667423
brdf_neoprene-rubber,lr_scale_1_beta5_before,88,2,0.002576504833996296,0.0005376249318942428,1.0089812278747559,0.0010406057117506862,0.0,0.0,0.002576504833996296
brdf_neoprene-rubber,lr_scale_1_beta5_before,89,2,0.002577416831627488,0.0005376249318942428,1.0089812278747559,0.0010406057117506862,0.0,0.0,0.002577416831627488
brdf_neoprene-rubber,lr_scale_1_beta5_before,90,3,0.0025757707189768553,0.0005442200344987214,1.0136816501617432,-0.01579265668988228,0.015944065526127815,0.0,0.0025757707189768553
brdf_neoprene-rubber,lr_scale_1_beta5_before,91,3,0.0025767262559384108,0.0005442200344987214,1.0136816501617432,-0.01579265668988228,0.015944065526127815,0.0,0.0025767262559384108
brdf_neoprene-rubber,lr_scale_1_beta5_before,92,3,0.002578269224613905,0.0005442200344987214,1.0136816501617432,-0.01579265668988228,0.015944065526127815,0.0,0.002578269224613905
brdf_neoprene-rubber,lr_scale_1_beta5_before,93,3,0.002579718828201294,0.0005442200344987214,1.0136816501617432,-0.01579265668988228,0.015944065526127815,0.0,0.002579718828201294
brdf_neoprene-rubber,lr_scale_1_beta5_before,94,3,0.002580696949735284,0.0005442200344987214,1.0136816501617432,-0.01579265668988228,0.015944065526127815,0.0,0.002580696949735284
brdf_neoprene-rubber,lr_scale_1_beta5_before,95,3,0.0025792333763092756,0.0005608845967799425,1.018393635749817,-0.03139084205031395,0.029559170827269554,0.0,0.0025792333763092756
brdf_neoprene-rubber,lr_scale_1_beta5_before,96,3,0.0025802934542298317,0.0005608845967799425,1.018393635749817,-0.03139084205031395,0.029559170827269554,0.0,0.0025802934542298317
brdf_neoprene-rubber,lr_scale_1_beta5_before,97,3,0.0025819865986704826,0.0005608845967799425,1.018393635749817,-0.03139084205031395,0.029559170827269554,0.0,0.0025819865986704826
brdf_neoprene-rubber,lr_scale_1_beta5_before,98,3,0.0025835814885795116,0.0005608845967799425,1.018393635749817,-0.03139084205031395,0.029559170827269554,0.0,0.0025835814885795116
brdf_neoprene-rubber,lr_scale_1_beta5_before,99,3,0.0025846287608146667,0.0005608845967799425,1.018393635749817,-0.03139084205031395,0.029559170827269554,0.0,0.0025846287608146667
brdf_neoprene-rubber,lr_scale_1_beta5_before,100,3,0.0025830469094216824,0.0005753806908614933,1.023343563079834,-0.048142995685338974,0.044471509754657745,0.0,0.0025830469094216824
brdf_neoprene-rubber,lr_scale_1_beta5_before,101,3,0.0025841286405920982,0.0005753806908614933,1.023343563079834,-0.048142995685338974,0.044471509754657745,0.0,0.0025841286405920982
brdf_neoprene-rubber,lr_scale_1_beta5_before,102,3,0.002585804555565119,0.0005753806908614933,1.023343563079834,-0.048142995685338974,0.044471509754657745,0.0,0.002585804555565119
brdf_neoprene-rubber,lr_scale_1_beta5_before,103,3,0.002587290480732918,0.0005753806908614933,1.023343563079834,-0.048142995685338974,0.044471509754657745,0.0,0.002587290480732918
brdf_neoprene-rubber,lr_scale_1_beta5_before,104,3,0.0025882041081786156,0.0005753806908614933,1.023343563079834,-0.048142995685338974,0.044471509754657745,0.0,0.0025882041081786156
brdf_neoprene-rubber,lr_scale_1_beta5_before,105,3,0.002586979418992996,0.0005966422613710165,1.0275568962097168,-0.06177298352122307,0.05638447403907776,0.0,0.002586979418992996
brdf_neoprene-rubber,lr_scale_1_beta5_before,106,3,0.0025880071334540844,0.0005966422613710165,1.0275568962097168,-0.06177298352122307,0.05638447403907776,0.0,0.0025880071334540844
brdf_neoprene-rubber,lr_scale_1_beta5_before,107,3,0.0025896187871694565,0.0005966422613710165,1.0275568962097168,-0.06177298352122307,0.05638447403907776,0.0,0.0025896187871694565
brdf_neoprene-rubber,lr_scale_1_beta5_before,108,3,0.002591079333797097,0.0005966422613710165,1.0275568962097168,-0.06177298352122307,0.05638447403907776,0.0,0.002591079333797097
brdf_neoprene-rubber,lr_scale_1_beta5_before,109,3,0.0025919696781784296,0.0005966422613710165,1.0275568962097168,-0.06177298352122307,0.05638447403907776,0.0,0.0025919696781784296
brdf_neoprene-rubber,lr_scale_1_beta5_before,110,3,0.0025909114629030228,0.0006185369566082954,1.0312420129776,-0.07307928055524826,0.06616578251123428,0.0,0.0025909114629030228
brdf_neoprene-rubber,lr_scale_1_beta5_before,111,3,0.0025919536128640175,0.0006185369566082954,1.0312420129776,-0.07307928055524826,0.06616578251123428,0.0,0.0025919536128640175
brdf_neoprene-rubber,lr_scale_1_beta5_before,112,3,0.0025935512967407703,0.0006185369566082954,1.0312420129776,-0.07307928055524826,0.06616578251123428,0.0,0.0025935512967407703
brdf_neoprene-rubber,lr_scale_1_beta5_before,113,3,0.0025949468836188316,0.0006185369566082954,1.0312420129776,-0.07307928055524826,0.06616578251123428,0.0,0.0025949468836188316
brdf_neoprene-rubber,lr_scale_1_beta5_before,114,3,0.002595792291685939,0.0006185369566082954,1.0312420129776,-0.07307928055524826,0.06616578251123428,0.0,0.002595792291685939
brdf_neoprene-rubber,lr_scale_1_beta5_before,115,3,0.0025948858819901943,0.0006404160521924496,1.0346122980117798,-0.08316398411989212,0.07486776262521744,0.0,0.0025948858819901943
brdf_neoprene-rubber,lr_scale_1_beta5_before,116,3,0.00259589240886271,0.0006404160521924496,1.0346122980117798,-0.08316398411989212,0.07486776262521744,0.0,0.00259589240886271
brdf_neoprene-rubber,lr_scale_1_beta5_before,117,3,0.002597462385892868,0.0006404160521924496,1.0346122980117798,-0.08316398411989212,0.07486776262521744,0.0,0.002597462385892868
brdf_neoprene-rubber,lr_scale_1_beta5_before,118,3,0.0025988423731178045,0.0006404160521924496,1.0346122980117798,-0.08316398411989212,0.07486776262521744,0.0,0.0025988423731178045
brdf_neoprene-rubber,lr_scale_1_beta5_before,119,3,0.0025996542535722256,0.0006404160521924496,1.0346122980117798,-0.08316398411989212,0.07486776262521744,0.0,0.0025996542535722256
brdf_neoprene-rubber,lr_scale_1_beta5_before,120,3,0.0025987194385379553,0.000661819358356297,1.0378998517990112,-0.09271994233131409,0.0830010250210762,0.0,0.0025987194385379553
brdf_neoprene-rubber,lr_scale_1_beta5_before,121,3,0.0025996998883783817,0.000661819358356297,1.0378998517990112,-0.09271994233131409,0.0830010250210762,0.0,0.0025996998883783817
brdf_neoprene-rubber,lr_scale_1_beta5_before,122,3,0.0026012344751507044,0.000661819358356297,1.0378998517990112,-0.09271994233131409,0.0830010250210762,0.0,0.0026012344751507044
brdf_neoprene-rubber,lr_scale_1_beta5_before,123,3,0.0026025502011179924,0.000661819358356297,1.0378998517990112,-0.09271994233131409,0.0830010250210762,0.0,0.0026025502011179924
brdf_neoprene-rubber,lr_scale_1_beta5_before,124,3,0.002603295259177685,0.000661819358356297,1.0378998517990112,-0.09271994233131409,0.0830010250210762,0.0,0.002603295259177685
brdf_neoprene-rubber,lr_scale_1_beta5_before,125,3,0.0026023834943771362,0.0006834840169176459,1.041015386581421,-0.10142327100038528,0.0902431309223175,0.0,0.0026023834943771362
brdf_neoprene-rubber,lr_scale_1_beta5_before,126,3,0.0026033062022179365,0.0006834840169176459,1.041015386581421,-0.10142327100038528,0.0902431309223175,0.0,0.0026033062022179365
brdf_neoprene-rubber,lr_scale_1_beta5_before,127,3,0.0026047900319099426,0.0006834840169176459,1.041015386581421,-0.10142327100038528,0.0902431309223175,0.0,0.0026047900319099426
brdf_neoprene-rubber,lr_scale_1_beta5_before,128,3,0.0026060591917485,0.0006834840169176459,1.041015386581421,-0.10142327100038528,0.0902431309223175,0.0,0.0026060591917485
brdf_neoprene-rubber,lr_scale_1_beta5_before,129,3,0.00260675186291337,0.0006834840169176459,1.041015386581421,-0.10142327100038528,0.0902431309223175,0.0,0.00260675186291337
brdf_neoprene-rubber,lr_scale_1_beta5_before,130,3,0.002605813555419445,0.000704535108525306,1.044032096862793,-0.10957465320825577,0.0969102680683136,0.0,0.002605813555419445
brdf_neoprene-rubber,lr_scale_1_beta5_before,131,3,0.0026066943537443876,0.000704535108525306,1.044032096862793,-0.10957465320825577,0.0969102680683136,0.0,0.0026066943537443876
brdf_neoprene-rubber,lr_scale_1_beta5_before,132,3,0.0026081379037350416,0.000704535108525306,1.044032096862793,-0.10957465320825577,0.0969102680683136,0.0,0.0026081379037350416
brdf_neoprene-rubber,lr_scale_1_beta5_before,133,3,0.0026093567721545696,0.000704535108525306,1.044032096862793,-0.10957465320825577,0.0969102680683136,0.0,0.0026093567721545696
brdf_neoprene-rubber,lr_scale_1_beta5_before,134,3,0.002609998919069767,0.000704535108525306,1.044032096862793,-0.10957465320825577,0.0969102680683136,0.0,0.002609998919069767
brdf_neoprene-rubber,lr_scale_1_beta5_before,135,4,0.0026085868012160063,0.0007400125614367425,1.043346881866455,-0.0885297879576683,0.040826208889484406,0.039357516914606094,0.0026085868012160063
brdf_neoprene-rubber,lr_scale_1_beta5_before,136,4,0.0026093258056789637,0.0007400125614367425,1.043346881866455,-0.0885297879576683,0.040826208889484406,0.039357516914606094,0.0026093258056789637
brdf_neoprene-rubber,lr_scale_1_beta5_before,137,4,0.0026106168515980244,0.0007400125614367425,1.043346881866455,-0.0885297879576683,0.040826208889484406,0.039357516914606094,0.0026106168515980244
brdf_neoprene-rubber,lr_scale_1_beta5_before,138,4,0.002611724194139242,0.0007400125614367425,1.043346881866455,-0.0885297879576683,0.040826208889484406,0.039357516914606094,0.002611724194139242
brdf_neoprene-rubber,lr_scale_1_beta5_before,139,4,0.0026123099960386753,0.0007400125614367425,1.043346881866455,-0.0885297879576683,0.040826208889484406,0.039357516914606094,0.0026123099960386753
brdf_neoprene-rubber,lr_scale_1_beta5_before,140,4,0.0026111293118447065,0.0007671178900636733,1.0429904460906982,-0.07157804071903229,-0.0032169437035918236,0.06928085535764694,0.0026111293118447065
brdf_neoprene-rubber,lr_scale_1_beta5_before,141,4,0.002611867617815733,0.0007671178900636733,1.0429904460906982,-0.07157804071903229,-0.0032169437035918236,0.06928085535764694,0.002611867617815733
brdf_neoprene-rubber,lr_scale_1_beta5_before,142,4,0.002613179385662079,0.0007671178900636733,1.0429904460906982,-0.07157804071903229,-0.0032169437035918236,0.06928085535764694,0.002613179385662079
brdf_neoprene-rubber,lr_scale_1_beta5_before,143,4,0.00261426973156631,0.0007671178900636733,1.0429904460906982,-0.07157804071903229,-0.0032169437035918236,0.06928085535764694,0.00261426973156631
brdf_neoprene-rubber,lr_scale_1_beta5_before,144,4,0.002614798257127404,0.0007671178900636733,1.0429904460906982,-0.07157804071903229,-0.0032169437035918236,0.06928085535764694,0.002614798257127404
brdf_neoprene-rubber,lr_scale_1_beta5_before,145,4,0.0026136937085539103,0.0007938799681141973,1.0428940057754517,-0.05668094381690025,-0.042757850140333176,0.09625640511512756,0.0026136937085539103
brdf_neoprene-rubber,lr_scale_1_beta5_before,146,4,0.002614408265799284,0.0007938799681141973,1.0428940057754517,-0.05668094381690025,-0.042757850140333176,0.09625640511512756,0.002614408265799284
brdf_neoprene-rubber,lr_scale_1_beta5_before,147,4,0.0026156718377023935,0.0007938799681141973,1.0428940057754517,-0.05668094381690025,-0.042757850140333176,0.09625640511512756,0.0026156718377023935
brdf_neoprene-rubber,lr_scale_1_beta5_before,148,4,0.002616728423163295,0.0007938799681141973,1.0428940057754517,-0.05668094381690025,-0.042757850140333176,0.09625640511512756,0.002616728423163295
brdf_neoprene-rubber,lr_scale_1_beta5_before,149,4,0.0026172178331762552,0.0007938799681141973,1.0428940057754517,-0.05668094381690025,-0.042757850140333176,0.09625640511512756,0.0026172178331762552
brdf_neoprene-rubber,lr_scale_1_beta5_before,150,4,0.002616206416860223,0.0008173317182809114,1.0435385704040527,-0.04889544099569321,-0.06558851897716522,0.1123240515589714,0.002616206416860223
brdf_neoprene-rubber,lr_scale_1_beta5_before,151,4,0.002616897225379944,0.0008173317182809114,1.0435385704040527,-0.04889544099569321,-0.06558851897716522,0.1123240515589714,0.002616897225379944
brdf_neoprene-rubber,lr_scale_1_beta5_before,152,4,0.002618125407025218,0.0008173317182809114,1.0435385704040527,-0.04889544099569321,-0.06558851897716522,0.1123240515589714,0.002618125407025218
brdf_neoprene-rubber,lr_scale_1_beta5_before,153,4,0.002619104692712426,0.0008173317182809114,1.0435385704040527,-0.04889544099569321,-0.06558851897716522,0.1123240515589714,0.002619104692712426
brdf_neoprene-rubber,lr_scale_1_beta5_before,154,4,0.002619510982185602,0.0008173317182809114,1.0435385704040527,-0.04889544099569321,-0.06558851897716522,0.1123240515589714,0.002619510982185602
brdf_neoprene-rubber,lr_scale_1_beta5_before,155,4,0.002618495374917984,0.0008389305439777672,1.0446319580078125,-0.04487721249461174,-0.08008977025747299,0.12308453768491745,0.002618495374917984
brdf_neoprene-rubber,lr_scale_1_beta5_before,156,4,0.002619110979139805,0.0008389305439777672,1.0446319580078125,-0.04487721249461174,-0.08008977025747299,0.12308453768491745,0.002619110979139805
brdf_neoprene-rubber,lr_scale_1_beta5_before,157,4,0.002620280720293522,0.0008389305439777672,1.0446319580078125,-0.04487721249461174,-0.08008977025747299,0.12308453768491745,0.002620280720293522
