domain,dataset,unit_id,unit_label,selection,diagnostic_label,d_link_db,tucker_rmse,ntdpl_rmse,rmse_gain_pct,rank,processed_shape,source_path
Action video,UCF101,ucf101_v_ApplyEyeMakeup_g24_c04,ApplyEyeMakeup:v_ApplyEyeMakeup_g24_c04,bottom-2 by D_link,boundary,6.900032647963777e-05,0.02907479740679264,0.029158243909478188,-0.2870063083089672,"(12,18,18,3)",24x72x96x3,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyEyeMakeup\v_ApplyEyeMakeup_g24_c04.avi
Action video,UCF101,ucf101_v_ApplyEyeMakeup_g24_c07,ApplyEyeMakeup:v_ApplyEyeMakeup_g24_c07,bottom-2 by D_link,boundary,0.00017687974382671237,0.031190700829029083,0.03120882250368595,-0.05809960717523281,"(12,18,18,3)",24x72x96x3,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyEyeMakeup\v_ApplyEyeMakeup_g24_c07.avi
Action video,UCF101,ucf101_v_ApplyLipstick_g09_c02,ApplyLipstick:v_ApplyLipstick_g09_c02,top-2 by D_link,effective,0.3642074314372324,0.04695668816566467,0.04248726740479469,9.518177144652372,"(12,18,18,3)",24x72x96x3,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g09_c02.avi
Action video,UCF101,ucf101_v_ApplyEyeMakeup_g11_c04,ApplyEyeMakeup:v_ApplyEyeMakeup_g11_c04,top-2 by D_link,effective,0.3692009146995445,0.04867830127477646,0.04443291574716568,8.721309939816248,"(12,18,18,3)",24x72x96x3,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyEyeMakeup\v_ApplyEyeMakeup_g11_c04.avi
Action video,UCF101,ucf101_v_ApplyLipstick_g25_c04,ApplyLipstick:v_ApplyLipstick_g25_c04,median-near by D_link,moderate,0.06522124972883298,0.0430133119225502,0.04169045388698578,3.0754619359382547,"(12,18,18,3)",24x72x96x3,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g25_c04.avi
