scene_id,scene_name,mask_seed,missing_rate,method_name,degree,lambda_reg,polycal_fit_time_sec,fit_time_sec,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all
1,balloons,0,0.3,tucker_polycal_p3,3,1e-06,0.5415763999917544,198.80034130002605,0.014123857952654362,0.014207175932824612,9.000573817127988,7.968247982431137,-23.545005830864906
1,balloons,0,0.3,tucker_polycal_p4,4,1e-06,0.6592346999968868,198.91799960003118,0.014121213927865028,0.01420468371361494,8.977837277231227,7.925601407465497,-23.546631497592294
2,beads,0,0.3,tucker_polycal_p2,2,1e-06,0.48144829997909255,198.93406640019384,0.07454225420951843,0.07501978427171707,25.209234069884772,23.330807382453948,-9.122777207234227
2,beads,0,0.3,tucker_polycal_p3,3,1e-06,0.5496670000138693,199.00228510022862,0.07286684215068817,0.07333892583847046,22.65386457541749,20.32382880685339,-9.320228850727107
2,beads,0,0.3,tucker_polycal_p4,4,1e-06,0.622852900007274,199.07547100022202,0.07248114794492722,0.07294981926679611,21.815215375856503,19.2004677729467,-9.366326664732467
3,cd,0,0.3,tucker_polycal_p2,2,1e-06,0.4008602000249084,196.52219489993877,0.0313466340303421,0.031455498188734055,11.015687231905911,10.122207373038524,-12.72428275625269
3,cd,0,0.3,tucker_polycal_p3,3,1e-06,0.49505730002420023,196.61639199993806,0.031202562153339386,0.03129935637116432,11.238282588759985,10.19713815050061,-12.764295818681182
3,cd,0,0.3,tucker_polycal_p4,4,1e-06,0.37648879998596385,196.49782349989982,0.03071751818060875,0.030806150287389755,11.178689243154961,10.303626519990258,-12.900378552100378
4,chart_and_stuffed_toy,0,0.3,tucker_polycal_p2,2,1e-06,0.3426634999923408,199.78574059996754,0.026976119726896286,0.0272064208984375,15.31859311072704,14.08119992546985,-20.775314126233756
4,chart_and_stuffed_toy,0,0.3,tucker_polycal_p3,3,1e-06,0.4912950999860186,199.93437219996122,0.026874752715229988,0.027100995182991028,14.952230699604527,13.612705131072762,-20.808014190751692
4,chart_and_stuffed_toy,0,0.3,tucker_polycal_p4,4,1e-06,0.5502425000013318,199.99331959997653,0.02686852030456066,0.027094567194581032,14.866303874339241,13.501199884505702,-20.810028643345078
5,clay,0,0.3,tucker_polycal_p2,2,1e-06,0.4176434999972116,210.30428469993058,0.010780541226267815,0.010831816121935844,28.016830021181573,21.669631057749015,-23.540323487515153
