scene_id,scene_name,bin_id,bin_label,group_type,pixel_count,Tucker_RMSE,PolyCal_RMSE,NTDPL_RMSE,Tucker_SAM,PolyCal_SAM,NTDPL_SAM,gain_polycal_rmse,gain_ntdpl_rmse,extra_gain_rmse,gain_polycal_sam,gain_ntdpl_sam,extra_gain_sam
11,pompoms,0,Q1,boundary,65536,0.024533037096261978,0.023461321368813515,0.021247118711471558,17.02347183227539,15.286514282226562,14.022029876708984,0.001071715378202498,0.003285918617621064,0.0022142028901726007,1.7369588613510132,3.0014443397521973,1.2644855976104736
11,pompoms,1,Q2,boundary,65536,0.02802853286266327,0.02724524959921837,0.024183109402656555,9.476625442504883,8.844669342041016,7.9440507888793945,0.0007832847186364233,0.003845424158498645,0.0030621392652392387,0.6319562196731567,1.5325754880905151,0.9006192684173584
11,pompoms,2,Q3,boundary,65536,0.029416602104902267,0.028705831617116928,0.025935111567378044,8.303194999694824,7.841933250427246,7.189819812774658,0.0007107688579708338,0.0034814891405403614,0.0027707202825695276,0.46126142144203186,1.1133745908737183,0.652113139629364
11,pompoms,3,Q4,boundary,65536,0.03171636909246445,0.031111929565668106,0.028989208862185478,7.651589393615723,7.440461158752441,7.122036933898926,0.0006044404581189156,0.002727160695940256,0.0021227202378213406,0.2111286222934723,0.5295522212982178,0.31842362880706787
12,sponges,0,Q1,boundary,65536,0.013879187405109406,0.014155400916934013,0.010639745742082596,15.996112823486328,15.478559494018555,13.732906341552734,-0.0002762142103165388,0.0032394425943493843,0.0035156565718352795,0.5175532102584839,2.2632064819335938,1.7456532716751099
12,sponges,1,Q2,boundary,65536,0.01856653206050396,0.017866233363747597,0.011363659054040909,7.096656322479248,6.777185916900635,5.121598243713379,0.0007002989295870066,0.0072028739377856255,0.006502574775367975,0.31947118043899536,1.9750585556030273,1.6555874347686768
12,sponges,2,Q3,boundary,65536,0.01826625131070614,0.01764245145022869,0.011741459369659424,3.844925880432129,3.675588607788086,2.6939215660095215,0.0006237987545318902,0.006524791941046715,0.005900993011891842,0.16933736205101013,1.1510041952133179,0.9816668033599854
12,sponges,3,Q4,boundary,65536,0.017441630363464355,0.017413781955838203,0.01533903181552887,6.293135643005371,6.082968711853027,6.236824035644531,2.7846826924360357e-05,0.0021025973837822676,0.002074750140309334,0.21016688644886017,0.05631120502948761,-0.15385565161705017
13,stuffed_toys,0,Q1,boundary,65536,0.0078010233119130135,0.007603026460856199,0.006765811238437891,42.42041015625,38.682979583740234,38.06618118286133,0.0001979974185815081,0.001035212422721088,0.0008372149895876646,3.7374305725097656,4.354228973388672,0.6167984008789062
13,stuffed_toys,1,Q2,boundary,65536,0.012161960825324059,0.01179080456495285,0.011028257198631763,27.600976943969727,26.37665367126465,24.84891128540039,0.00037115573650225997,0.0011337026953697205,0.0007625470170751214,1.2243210077285767,2.7520651817321777,1.5277440547943115
13,stuffed_toys,2,Q3,boundary,65536,0.020285798236727715,0.019966306164860725,0.018337443470954895,12.785722732543945,12.058184623718262,11.23649787902832,0.00031949335243552923,0.0019483533687889576,0.0016288600163534284,0.7275387644767761,1.549224853515625,0.8216860294342041
13,stuffed_toys,3,Q4,boundary,65536,0.02622940018773079,0.02604936808347702,0.023644713684916496,7.498865127563477,7.306217670440674,6.894115924835205,0.00018003382137976587,0.0025846881326287985,0.002404654398560524,0.1926480382680893,0.6047499179840088,0.4121019244194031
14,superballs,0,Q1,boundary,65536,0.009952804073691368,0.009797349572181702,0.008442165330052376,15.078911781311035,14.657851219177246,12.408029556274414,0.0001554539194330573,0.001510638976469636,0.0013551851734519005,0.42106127738952637,2.6708827018737793,2.249821662902832
14,superballs,1,Q2,boundary,65536,0.008032741025090218,0.008033329620957375,0.007477382197976112,10.305755615234375,10.352916717529297,9.879772186279297,-5.879137461306527e-07,0.0005553591181524098,0.0005559470155276358,-0.04716077819466591,0.4259839653968811,0.4731447696685791
14,superballs,2,Q3,boundary,65536,0.007595728151500225,0.007605716586112976,0.007346735335886478,10.344827651977539,10.391952514648438,10.181672096252441,-9.988545571104623e-06,0.0002489935141056776,0.00025898206513375044,-0.04712434858083725,0.16315588355064392,0.21028023958206177
14,superballs,3,Q4,boundary,65536,0.013233240693807602,0.013253876939415932,0.01248045451939106,11.201533317565918,11.19084644317627,10.90168571472168,-2.063622378045693e-05,0.0007527859415858984,0.0007734220707789063,0.010685735382139683,0.2998465299606323,0.289160817861557
15,thread_spools,0,Q1,boundary,65536,0.007343563251197338,0.007342140190303326,0.00521842623129487,32.510597229003906,32.08380889892578,21.454835891723633,1.4230836313799955e-06,0.0021251370199024677,0.0021237139590084553,0.42678704857826233,11.055763244628906,10.628975868225098
15,thread_spools,1,Q2,boundary,65536,0.009260223247110844,0.009102722629904747,0.006906411144882441,19.12415313720703,18.908447265625,12.421823501586914,0.00015750070451758802,0.002353812102228403,0.0021963114850223064,0.21570588648319244,6.702328681945801,6.4866228103637695
15,thread_spools,2,Q3,boundary,65536,0.012551603838801384,0.012325464747846127,0.010780478827655315,12.247588157653809,11.978943824768066,9.277841567993164,0.0002261384652229026,0.0017711239634081721,0.0015449855709448457,0.268644243478775,2.9697470664978027,2.7011029720306396
15,thread_spools,3,Q4,boundary,65536,0.02041805163025856,0.02034955658018589,0.019136061891913414,6.251983642578125,6.1736650466918945,5.6663737297058105,6.849431520095095e-05,0.001281991135329008,0.0012134966673329473,0.0783187597990036,0.585610032081604,0.5072912573814392
