missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.3,tucker_polycal_p3,3,0.03120888335009416,0.031454348315795265,11.221733076331759,10.171118538216753,-12.762536364692375,351.60749813332467
0.3,tucker_polycal_p3,4,0.02686395434041818,0.02708655782043934,15.300677184410176,13.953623427626189,-20.811505650075716,370.3669805000075
0.3,tucker_polycal_p3,5,0.01074217197795709,0.010810361243784428,27.834960786659796,21.46601659963046,-23.571292944483066,425.66529650002
0.3,tucker_polycal_p3,6,0.05431166787942251,0.054589575777451195,8.531357005910849,8.212325844022624,-12.464832154711077,526.6619069000031
0.3,tucker_polycal_p3,7,0.008189672293762365,0.008304366221030554,16.7290608058628,15.609304414951657,-21.76219148546903,516.2815044999855
0.3,tucker_polycal_p3,8,0.030002187937498093,0.030203167349100113,17.05952030184487,15.26116270880435,-17.287363140260847,478.2355332666484
0.3,tucker_polycal_p3,9,0.019641751423478127,0.019825794423619907,27.156778087397146,23.27770347499062,-18.570590408522307,526.9934193333393
0.3,tucker_polycal_p3,10,0.021149352192878723,0.02134996714691321,10.41233075460191,8.82928028597217,-18.880329637332135,490.63935899999825
0.3,tucker_polycal_p3,11,0.03069155476987362,0.030822381377220154,10.212560768888395,9.420041239045055,-17.83719093794922,501.61298243334267
0.3,tucker_polycal_p3,12,0.017868568499883015,0.017942752068241436,8.080337431167724,6.8352957577111075,-26.32367439190757,527.2745979333462
0.3,tucker_polycal_p3,13,0.020595370481411617,0.02072851111491521,21.891893444728357,19.044776258834247,-20.779772451692708,489.40814736667403
0.3,tucker_polycal_p3,14,0.013607175089418888,0.013741145220895609,11.954806099815286,11.093404342000044,-18.800343297022426,476.08278343332177
0.3,tucker_polycal_p3,15,0.014766808288792769,0.014870497087637583,17.39067721215738,13.989951153675818,-20.21596337897174,475.7420317000103
0.3,tucker_polycal_p4,1,0.014248505855600039,0.014341675986846289,8.573718369300998,7.6743441535068655,-23.468962287235456,430.99626503334247
0.3,tucker_polycal_p4,2,0.07247924307982127,0.07292697081963222,21.820713744258672,19.205146811269604,-9.36655486799321,351.1825016666747
0.3,tucker_polycal_p4,3,0.030728686600923538,0.03098324127495289,11.160630577867842,10.271684251981238,-12.897221285810181,351.67486856666557
0.3,tucker_polycal_p4,4,0.026856426770488422,0.027078807974855106,15.198687500294765,13.825911175421886,-20.813939581452566,370.5205947333234
0.3,tucker_polycal_p4,5,0.01070172805339098,0.01076887579013904,27.683899661851807,21.27644298852668,-23.60405653363172,425.7635709000024
0.3,tucker_polycal_p4,6,0.05409616480271021,0.05437419439355532,8.434707708365139,8.041238892966154,-12.49936555587,526.741729133338
0.3,tucker_polycal_p4,7,0.008184984636803469,0.00829989742487669,16.574917375272005,15.337799998220762,-21.767164439949635,516.3474746666592
0.3,tucker_polycal_p4,8,0.029791550089915592,0.029991528019309044,16.542130673059805,14.535433921815176,-17.348560376070317,478.38208149999264
0.3,tucker_polycal_p4,9,0.019529595350225765,0.019715677325924236,26.23794930118373,22.165045130439438,-18.620329293577104,527.1688027333366
0.3,tucker_polycal_p4,10,0.02114645019173622,0.021346446126699448,10.405995577545825,8.850073477618581,-18.881521337643036,490.71970579999714
0.3,tucker_polycal_p4,11,0.030346258232990902,0.030475044002135594,9.96590568250366,9.02204757249521,-17.935465866032022,501.6811694666637
0.3,tucker_polycal_p4,12,0.017763823891679447,0.01783783609668414,8.009549480011897,6.77123900771412,-26.37474050496617,527.2764126999973
0.3,tucker_polycal_p4,13,0.0203787578890721,0.020509253566463787,21.27410609504058,18.253825353119527,-20.871611795386737,489.4982208000101
