bin_id,bin_label,Tucker_RMSE_mean,Tucker_RMSE_std,PolyCal_RMSE_mean,PolyCal_RMSE_std,NTDPL_RMSE_mean,NTDPL_RMSE_std,Tucker_SAM_mean,Tucker_SAM_std,PolyCal_SAM_mean,PolyCal_SAM_std,NTDPL_SAM_mean,NTDPL_SAM_std,gain_polycal_rmse_mean,gain_polycal_rmse_std,gain_ntdpl_rmse_mean,gain_ntdpl_rmse_std,extra_gain_rmse_mean,extra_gain_rmse_std,gain_polycal_sam_mean,gain_polycal_sam_std,gain_ntdpl_sam_mean,gain_ntdpl_sam_std,extra_gain_sam_mean,extra_gain_sam_std
0,Q1,0.008096611468742292,0.006063798794724759,0.00819004406997313,0.005854194040731382,0.008767346246168017,0.007042509201241038,19.548174126942953,13.187803345009973,18.57605412801107,11.821548147952829,18.948956712086996,11.531657520822202,-9.343262936454267e-05,0.00041404873798193487,-0.0006707349724213904,0.0015638950168167995,-0.000577302336023422,0.001774032288141619,0.9721198293069998,1.8853607229476175,0.5992174327373505,4.805519229537222,-0.37290245294570923,4.385034877400185
1,Q2,0.013258940198769172,0.0107258350931159,0.012681274550656478,0.009504015385663665,0.01244485964998603,0.009998588363026297,17.956217098236085,8.873888214313261,16.534671179453532,7.652847261210506,16.051962407430015,7.583437442339779,0.0005776653650779432,0.0014687013737736563,0.000814080613781698,0.0015538884402497794,0.00023641521790220091,0.0014674599817826517,1.4215452959140142,2.1403130313911434,1.9042545100053152,3.9397695460117603,0.4827092304825783,3.305307566638823
2,Q3,0.01974572379452487,0.01546313318304672,0.01891987887211144,0.014024582001286718,0.017289830992619198,0.013193557077603111,15.474762280782064,6.632051402757928,14.39151439666748,6.095558844594273,13.042374833424885,6.29533622474484,0.0008258445782606334,0.001646145993084318,0.0024558923755345556,0.0033346627530267316,0.0016300477747184536,0.0022495303940892877,1.0832477788130441,1.4146451448492727,2.432387375831604,2.341703714687401,1.3491395711898804,1.711905129749112
3,Q4,0.039676699911554654,0.026812118203507405,0.03891553698728482,0.026064065162335583,0.03262112804998954,0.021851570023407086,11.7587158203125,3.7839126350982535,11.251878579457602,3.4442902287526915,9.500512186686198,3.387829901647029,0.0007611623923973336,0.001038224435297211,0.0070555710175540295,0.006288300231468138,0.006294408661779017,0.005348326650265747,0.5068373680114746,0.5890885495057622,2.2582036981980007,1.258501227030523,1.751366346081098,1.1098747096933366
