missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.3,tucker_polycal_p4,1,0.014121213927865028,0.01420468371361494,8.977837277231227,7.925601407465497,-23.546631497592294,198.62673979997635
0.3,tucker_polycal_p4,2,0.07248114794492722,0.07294981926679611,21.815215375856503,19.2004677729467,-9.366326664732467,198.8121555002872
0.3,tucker_polycal_p4,3,0.03071751818060875,0.030806150287389755,11.178689243154961,10.303626519990258,-12.900378552100378,196.48441619984806
0.3,tucker_polycal_p4,4,0.02686852030456066,0.027094567194581032,14.866303874339241,13.501199884505702,-20.810028643345078,199.80491869989783
0.3,tucker_polycal_p4,5,0.010702201165258884,0.010752683505415916,27.681456034201624,21.238531839483574,-23.60367273014171,210.24686269974336
0.3,tucker_polycal_p4,6,0.05407244339585304,0.05435673147439957,8.455418416996306,8.055827120069212,-12.503173950103099,208.20736070000567
0.3,tucker_polycal_p4,7,0.008188067935407162,0.008290150202810764,16.40446341529814,15.187011517137043,-21.763887255626976,222.12469299999066
0.3,tucker_polycal_p4,8,0.009991898201406002,0.010093302465975285,9.02420141197723,8.114511357961929,-23.638095875633116,210.1642582998611
0.3,tucker_polycal_p4,9,0.01154195424169302,0.01160920225083828,2.060875573364595,1.9208826910796104,-29.388965083798844,213.0536408999469
0.3,tucker_polycal_p4,10,0.01918894611299038,0.019296038895845413,12.428992412485442,11.385460881265626,-17.348497513637493,208.26178639987484
0.3,tucker_polycal_p4,11,0.018411073833703995,0.01859869807958603,11.071396980884922,9.851683982366302,-16.255820651604132,212.3600082998164
0.3,tucker_polycal_p4,12,0.007899467833340168,0.007978195324540138,5.685389141836735,5.561501524514743,-25.670284096386094,214.41344519983977
0.3,tucker_polycal_p4,13,0.013446326367557049,0.013572128489613533,12.516506319903407,11.674292785475009,-21.224070230873394,223.28284609992988
0.3,tucker_polycal_p4,14,0.011400794610381126,0.011506082490086555,8.552996214521269,7.970160180773878,-21.95819895357632,215.46734580025077
0.3,tucker_polycal_p4,15,0.011099464260041714,0.01129758171737194,7.769112215624737,6.960651855783417,-18.138064398426756,215.66863310011104
0.5,ntdpl,1,0.013542489148676395,0.013630368746817112,8.215422400808261,7.812795756243569,-23.910102516717515,947.8906320999376
0.5,ntdpl,2,0.06400483101606369,0.06460932642221451,23.079621877767828,21.892581496480645,-10.446573480481119,941.8910393000115
0.5,ntdpl,3,0.02643999271094799,0.02670392021536827,12.875717865848207,12.800101135772406,-14.202874392676673,935.781264899997
0.5,ntdpl,4,0.02419246733188629,0.02440822124481201,13.630308181239826,12.894408333224767,-21.721300682999455,949.1439984999597
0.5,ntdpl,5,0.00910882093012333,0.009144366718828678,26.42802757578,23.39321021548364,-25.003891028229994,951.1815506001003
0.5,ntdpl,6,0.05203016847372055,0.05239015072584152,8.664415385911095,8.517304342999122,-12.837589162669978,945.5825894998852
0.5,ntdpl,7,0.008347938768565655,0.008451524190604687,20.473059313461427,18.68353786413406,-21.59593138058542,939.8002252001315
0.5,ntdpl,8,0.009997243992984295,0.010082615539431572,9.257794112990496,8.505027341049567,-23.63345033222103,942.5992655998562
0.5,ntdpl,9,0.011793573386967182,0.011880707927048206,2.097870977030107,2.042087205749289,-29.20164409265553,948.4344755001366
0.5,ntdpl,10,0.016635160893201828,0.016792763024568558,10.283778470390704,9.806170438051849,-18.58897953300572,954.3127001000103
0.5,ntdpl,11,0.016189124435186386,0.016401829198002815,10.551878677657008,10.03185694439,-17.37293559874875,902.2641946000513
0.5,ntdpl,12,0.008348183706402779,0.008409124799072742,5.768772700349542,5.700575784220076,-25.19040061703036,796.5062424000353
0.5,ntdpl,13,0.012108760885894299,0.012207424268126488,10.698082622841211,10.11883333275335,-22.134149216922303,654.4453653001692
0.5,ntdpl,14,0.011360196396708488,0.011456347070634365,8.29562962428219,7.939263095029718,-21.9891849821532,630.7162504000589
0.5,ntdpl,15,0.010418901219964027,0.010611266829073429,8.973722906407094,8.530223445334586,-18.687665966140536,463.33430139999837
0.5,tucker,1,0.014208568460988702,0.014305522869863746,8.867894535579492,8.526988991344773,-23.493066009953495,207.55908249993809
0.5,tucker,2,0.07537112828653228,0.07581535469151221,27.38598376062066,26.678414231089334,-9.026727702233948,208.7936845999211
0.5,tucker,3,0.0316125598312408,0.03175429138575754,11.006616724668898,10.761125071561967,-12.650907662901531,208.56510880007409
0.5,tucker,4,0.027061140207747678,0.027279968252599048,14.845394590671873,14.401170409967548,-20.747981949348016,216.17814360000193
0.5,tucker,5,0.010811457441300819,0.010861112969953877,28.221937523269904,25.043131972433358,-23.515449907769778,218.03255809983239
