missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,NMSE_dB_missing,fit_time_sec
0.7,ntdpl,4,0.024402815848588943,0.024635712926586468,13.909686054247446,13.594527745317913,-21.646109385102196,-21.56496247664589,1661.2381272999992
0.7,ntdpl,5,0.009180234745144844,0.009225504783292612,26.442714045675,25.08733747023004,-24.936063583442245,-24.893628424935077,1716.8928226666674
0.7,ntdpl,6,0.05228341494997343,0.052625227719545364,8.65863231744864,8.6027798967578,-12.795415556070315,-12.739103426499682,1715.4040845666652
0.7,ntdpl,7,0.008440636408825716,0.008550116481880346,20.477341240715646,19.666000125516003,-21.500047112003653,-21.388383153611475,2110.6420472000027
0.7,ntdpl,8,0.02362579790254434,0.023866729189952213,12.879905125097608,12.51670477008834,-19.362701315951742,-19.276834393104675,2402.352672599998
0.7,ntdpl,9,0.01735652983188629,0.017558094734946888,23.171757783391566,17.07748632278972,-19.645039049702472,-19.545680387606364,431.32277753333136
0.7,ntdpl,10,0.018072538698712986,0.01829219174881776,13.445298838604366,11.814735545504165,-19.932542424295203,-19.828660398618165,893.2243087666624
0.7,ntdpl,11,0.02772183281679948,0.027874863396088283,9.183727126241427,9.039852939814178,-18.721132206593406,-18.674309401380864,1126.7730435999983
0.7,ntdpl,12,0.013494879938662052,0.013554316324492296,6.9483205264655,6.7735825339786,-28.762089035238663,-28.72546393620692,1113.2137223000027
0.7,ntdpl,13,0.018574794754385948,0.01871732622385025,20.34682303658438,19.477944356393,-21.676688084242482,-21.610069073465866,847.8426601333291
0.7,ntdpl,14,0.012295102390150229,0.012443226762115955,10.92391321009518,10.603448786687068,-19.681079232548054,-19.57810580824923,1128.6524948333292
0.7,ntdpl,15,0.01329820416867733,0.013396961614489555,12.241937667674373,11.747990832871473,-21.125839579010034,-21.064250783786704,1156.4419092666697
0.7,tucker,1,0.014276024230714194,0.014373628170835583,7.820084023561864,7.753765836876337,-23.45196834957892,-23.39301905196325,473.4443904000048
0.7,tucker,2,0.0757106675748589,0.07615228565587147,27.513796129974224,27.219561978958364,-8.987687104751679,-8.934591922577022,470.40240829999675
0.7,tucker,3,0.031910501094871695,0.032249165238564394,11.073296972154084,10.992424870571682,-12.569428679765338,-12.474120417512571,460.6671030666621
0.7,tucker,4,0.02731502878337601,0.027540401504931252,14.954757327165261,14.762138961430841,-20.66687313181711,-20.59685929364201,502.5019004333396
0.7,tucker,5,0.010917734994594799,0.010986631750316436,28.25963365012103,26.833963815757475,-23.430487048791324,-23.37613884203167,511.3030613333346
0.7,tucker,6,0.05494212264350464,0.05523082201608014,8.860059377529714,8.82964470831581,-12.364585149627407,-12.319351257939749,479.22607400000317
0.7,tucker,7,0.008383223832427004,0.008508607423709914,17.50804228958815,17.2950907165062,-21.559315572520088,-21.430632177714813,526.1062336666655
0.7,tucker,8,0.03078218713815052,0.031011514048270614,18.440257784422275,18.147015252038965,-17.06443615348594,-17.002222036563474,500.3068889333372
0.7,tucker,9,0.020058047469976168,0.020249242008218805,29.168020977578504,28.36871880746416,-18.388424172127547,-18.304621005603664,511.6674404000053
0.7,tucker,10,0.02167294743486659,0.021907617756326367,10.511915070421894,10.235275399160345,-18.66792285627534,-18.574507245671878,480.5488481666641
0.7,tucker,11,0.03137248998618971,0.031522466966762995,10.76601078688931,10.700823759554744,-17.646591457545778,-17.606160713864313,557.4663294333344
0.7,tucker,12,0.018411461489693078,0.018494873746352055,8.349478748355041,8.113004365269886,-26.063704402076723,-26.025988692132575,627.3249369333402
0.7,tucker,13,0.020990459804924144,0.021134669155948308,22.706991774438816,22.216167858219592,-20.61513845526598,-20.556627903147966,580.951854700005
0.7,tucker,14,0.013806042021194884,0.013938072000526798,12.059701261930527,11.919113420072792,-18.674319408570494,-18.593221588343834,479.51655233333366
0.7,tucker,15,0.014999382424513872,0.015100457832000718,17.666017421191313,16.944501677713223,-20.080230026593224,-20.024570722912504,458.67534373333393
