domain,dataset,unit_id,unit_label,source_path,raw_shape,processed_shape,rank,seed,tucker_rmse,ntdpl_rmse,rmse_gain_pct,tucker_sam,ntdpl_sam,sam_gain_pct,d_link_db,diagnostic_label,tucker_params,ntdpl_params,runtime_tucker,runtime_ntdpl,status,notes
Action video,KTH-Action,kth_person01_boxing_d3_s3,person01_boxing_d3 seg3,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\boxing\person01_boxing_d3_uncomp.avi,465x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.027974439784884453,0.02772318571805954,0.8981558478274664,0.0010852988911583298,0.002192806893288479,-102.04635894800518,0.017385508344345345,boundary,14985,14990,0.2992289001122117,8.400753000052646,ok,action=boxing; segment=231-360; raw_frames=465; sampled_frames=24; link_refresh_rmse=0.027918503; p_max=4
Action video,KTH-Action,kth_person01_boxing_d3_s4,person01_boxing_d3 seg4,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\boxing\person01_boxing_d3_uncomp.avi,465x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.02721773274242878,0.02707498148083687,0.5244788864040145,2.0416133084843603e-07,0.001793735572369722,-878487.3235227604,0.00815687617887064,boundary,14985,14990,0.2863814998418093,8.489017499843612,ok,action=boxing; segment=361-465; raw_frames=465; sampled_frames=24; link_refresh_rmse=0.027192185; p_max=4
Action video,KTH-Action,kth_person01_boxing_d4_s1,person01_boxing_d4 seg1,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\boxing\person01_boxing_d4_uncomp.avi,305x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.024650130420923233,0.02289300411939621,7.128263711073756,0.020616537969622022,0.0032266737787926747,84.34909981711235,0.20521993596472918,effective,14985,14990,0.34886089991778135,9.06149630015716,ok,action=boxing; segment=1-106; raw_frames=305; sampled_frames=24; link_refresh_rmse=0.024074553; p_max=4
Action video,KTH-Action,kth_person01_boxing_d4_s2,person01_boxing_d4 seg2,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\boxing\person01_boxing_d4_uncomp.avi,305x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.017198044806718826,0.016382168978452682,4.744003387800237,0.0021705326631071024,0.0015496843212031393,28.60350145642236,0.0866126322595377,moderate,14985,14990,0.34620489994995296,8.989025499904528,ok,action=boxing; segment=107-170; raw_frames=305; sampled_frames=24; link_refresh_rmse=0.017027404; p_max=4
Action video,KTH-Action,kth_person01_boxing_d4_s3,person01_boxing_d4 seg3,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\boxing\person01_boxing_d4_uncomp.avi,305x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.01724330149590969,0.016218863427639008,5.941078444366885,0.003255813998942771,0.0013951464598453052,57.149073617278574,0.1158383691734332,moderate,14985,14990,0.3720603999681771,9.229827699949965,ok,action=boxing; segment=171-245; raw_frames=305; sampled_frames=24; link_refresh_rmse=0.017014865; p_max=4
Action video,KTH-Action,kth_person01_boxing_d4_s4,person01_boxing_d4 seg4,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\boxing\person01_boxing_d4_uncomp.avi,305x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.01672121323645115,0.015787746757268906,5.582528408568749,0.004341379150878729,0.0013396411852311491,69.14249737989378,0.09476482336408751,moderate,14985,14990,0.3370785000734031,9.033361099893227,ok,action=boxing; segment=246-370; raw_frames=305; sampled_frames=24; link_refresh_rmse=0.016539773; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d1_s1,person01_handclapping_d1 seg1,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d1_uncomp.avi,378x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.03202677145600319,0.03114938735961914,2.739533385653174,4.560840054565455e-07,0.002970346741599898,-651171.8503747013,0.07381494521757923,moderate,14985,14990,0.33800289989449084,9.071844800142571,ok,action=handclapping; segment=1-102; raw_frames=378; sampled_frames=24; link_refresh_rmse=0.031755753; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d1_s2,person01_handclapping_d1 seg2,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d1_uncomp.avi,378x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.030680740252137184,0.029831817373633385,2.7669569623394743,0.0010853867266612616,0.0024984175019258374,-130.18684866463903,0.06343948277476834,boundary,14985,14990,0.3151653001550585,9.096567299915478,ok,action=handclapping; segment=103-182; raw_frames=378; sampled_frames=24; link_refresh_rmse=0.030457472; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d1_s3,person01_handclapping_d1 seg3,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d1_uncomp.avi,378x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.028130926191806793,0.027295660227537155,2.9692089004624083,0.0021703985346436276,0.0028560303403182014,-31.590134011362682,0.067591910456442,boundary,14985,14990,0.3664118000306189,7.803291500080377,ok,action=handclapping; segment=183-260; raw_frames=378; sampled_frames=24; link_refresh_rmse=0.027912866; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d1_s4,person01_handclapping_d1 seg4,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d1_uncomp.avi,378x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.029231732711195946,0.028361409902572632,2.9773219987400013,2.2512463926040775e-06,0.0026628880400651747,-118185.05528375063,0.0706964853016755,boundary,14985,14990,0.34775399998761714,7.782156799919903,ok,action=handclapping; segment=261-378; raw_frames=378; sampled_frames=24; link_refresh_rmse=0.028994774; p_max=4
