scene_id,scene_name,target_shape,rank,snr,snr_value,method,params,fit_time_sec,RMSE,SAM,NMSE_dB
9,fake_and_real_beers,"(128, 128)","(12, 12, 6)",30 dB,30.0,NTD-PL,4127,1.2865064999787137,0.02007254771888256,2.2813758703305433,-24.571480013045868
9,fake_and_real_beers,"(128, 128)","(12, 12, 6)",20 dB,20.0,Tucker,4122,0.1897731000208296,0.020876770839095116,2.4302731193505904,-24.23026356349704
9,fake_and_real_beers,"(128, 128)","(12, 12, 6)",20 dB,20.0,NTD-PL,4127,0.83637540001655,0.020284367725253105,2.3027781249274963,-24.480300313030966
9,fake_and_real_beers,"(128, 128)","(12, 12, 6)",10 dB,10.0,Tucker,4122,0.18403880001278594,0.022704627364873886,2.8218686289133466,-23.5012425574137
9,fake_and_real_beers,"(128, 128)","(12, 12, 6)",10 dB,10.0,NTD-PL,4127,0.8986041000171099,0.022035952657461166,2.5766900637759416,-23.760893455126052
10,fake_and_real_food,"(128, 128)","(12, 12, 6)",Clean,999.0,Tucker,4122,0.1666665000084322,0.03222177177667618,19.80125407368989,-12.816140013308816
10,fake_and_real_food,"(128, 128)","(12, 12, 6)",Clean,999.0,NTD-PL,4127,0.8980279999959748,0.029639974236488342,18.080619496591478,-13.541571466516213
10,fake_and_real_food,"(128, 128)","(12, 12, 6)",40 dB,40.0,Tucker,4122,0.19450630000210367,0.03222207725048065,19.797832541000634,-12.81605770646367
10,fake_and_real_food,"(128, 128)","(12, 12, 6)",40 dB,40.0,NTD-PL,4127,1.4268634999752976,0.02964005433022976,18.078522281811097,-13.541548063039276
10,fake_and_real_food,"(128, 128)","(12, 12, 6)",30 dB,30.0,Tucker,4122,0.3873656000068877,0.032224081456661224,19.803581695643633,-12.815517181094847
10,fake_and_real_food,"(128, 128)","(12, 12, 6)",30 dB,30.0,NTD-PL,4127,1.1148132999951486,0.02964063175022602,18.080744304155296,-13.541378757267154
