domain,dataset,unit_id,unit_label,shape,rank,seed,tucker_rmse,ntdpl_rmse,rmse_gain_pct,tucker_sam,ntdpl_sam,sam_gain_pct,d_link_db,diagnostic_label,tucker_params,ntdpl_params,runtime_tucker,runtime_ntdpl,status,notes
Natural images,CBSD68,cbsd68_042,0041,96x96x3,"(32,32,3)",0,0.04064588621258736,0.0381312221288681,6.186761608707411,3.9078374211602958,3.944682746829053,-0.9428571789922975,0.08110096388027441,moderate,9225,9230,0.022778599988669157,0.24821039987728,ok,link_refresh_rmse=0.040268138; p_max=4
Natural images,CBSD68,cbsd68_043,0042,96x96x3,"(32,32,3)",0,0.042875152081251144,0.037863150238990784,11.689758750621568,2.5919095130597096,2.658597504386012,-2.5729289927092465,0.18136766701408377,effective,9225,9230,0.019926200155168772,0.24593880004249513,ok,link_refresh_rmse=0.04198917; p_max=4
Natural images,CBSD68,cbsd68_044,0043,96x96x3,"(32,32,3)",0,0.049465201795101166,0.044509854167699814,10.017845773535507,7.547490442463233,5.87294294685987,22.18681174052405,0.15050250562740994,effective,9225,9230,0.02384810009971261,0.2555935001000762,ok,link_refresh_rmse=0.048615489; p_max=4
Natural images,CBSD68,cbsd68_045,0044,96x96x3,"(32,32,3)",0,0.03549031913280487,0.03314796835184097,6.599971029279322,2.0777965980699387,2.2658631448108166,-9.05124914130539,0.04076305692196285,boundary,9225,9230,0.019645499996840954,0.2581648000050336,ok,link_refresh_rmse=0.035324153; p_max=4
Natural images,CBSD68,cbsd68_046,0045,96x96x3,"(32,32,3)",0,0.044394269585609436,0.03884197771549225,12.506776036511214,4.606909464078336,4.556275467535046,1.0990881617731105,0.18029783343314387,effective,9225,9230,0.016082300106063485,0.23587980004958808,ok,link_refresh_rmse=0.043482251; p_max=4
Natural images,CBSD68,cbsd68_047,0046,96x96x3,"(32,32,3)",0,0.04556059092283249,0.04258926957845688,6.52169184857202,2.825061111077992,2.4920705758405006,11.787020603969456,0.08949316441706247,moderate,9225,9230,0.03764500003308058,0.20753780007362366,ok,link_refresh_rmse=0.045093577; p_max=4
Natural images,CBSD68,cbsd68_048,0047,96x96x3,"(32,32,3)",0,0.017598334699869156,0.01753302477300167,0.3711142445084342,0.6586758022671501,0.6604038992470661,-0.2623592629284348,0.0026867065680625988,boundary,9225,9230,0.020768099930137396,0.21746239997446537,ok,link_refresh_rmse=0.017592892; p_max=4
Natural images,CBSD68,cbsd68_049,0048,96x96x3,"(32,32,3)",0,0.06503254920244217,0.06054060906171799,6.907218301932252,3.2161466527074802,3.234331145539191,-0.565412426588269,0.13336203491991444,moderate,9225,9230,0.015800399938598275,0.22188930003903806,ok,link_refresh_rmse=0.064041674; p_max=4
Natural images,CBSD68,cbsd68_050,0049,96x96x3,"(32,32,3)",0,0.05225402116775513,0.048946551978588104,6.329597445809574,2.55128810820116,2.6869735071265324,-5.318309542901457,0.08121703387441821,moderate,9225,9230,0.023091400042176247,0.2183544000145048,ok,link_refresh_rmse=0.051767699; p_max=4
Natural images,CBSD68,cbsd68_051,0050,96x96x3,"(32,32,3)",0,0.027991823852062225,0.025257298722863197,9.76901377934889,1.6726664769457378,1.6047543611835975,4.060111008271459,0.07668587046439232,moderate,9225,9230,0.021229099947959185,0.22476249979808927,ok,link_refresh_rmse=0.027745778; p_max=4
Natural images,CBSD68,cbsd68_052,0051,96x96x3,"(32,32,3)",0,0.048266880214214325,0.04426993802189827,8.280920943257854,1.9541698242774521,1.9886844566072952,-1.766204344220941,0.12930111888700907,moderate,9225,9230,0.017755799926817417,0.20979210012592375,ok,link_refresh_rmse=0.047553685; p_max=4
Natural images,CBSD68,cbsd68_053,0052,96x96x3,"(32,32,3)",0,0.042605116963386536,0.03945010527968407,7.405241221174875,2.134070739198837,2.0609563320485185,3.426053588915565,0.09980017808412664,moderate,9225,9230,0.03512200014665723,0.2258174999151379,ok,link_refresh_rmse=0.042118389; p_max=4
Natural images,CBSD68,cbsd68_054,0053,96x96x3,"(32,32,3)",0,0.017557848244905472,0.017348414286971092,1.1928224632830406,0.732822698492374,0.7279866083915523,0.659926352004513,0.0019030086923651783,boundary,9225,9230,0.0222889999859035,0.24354589986614883,ok,link_refresh_rmse=0.017554002; p_max=4
Natural images,CBSD68,cbsd68_055,0054,96x96x3,"(32,32,3)",0,0.02194090746343136,0.021825267001986504,0.5270541413913316,0.7233735665165163,0.7175385019114556,0.8066460920268422,0.005005285198116457,boundary,9225,9230,0.016386400209739804,0.23036730010062456,ok,link_refresh_rmse=0.021928268; p_max=4
Natural images,CBSD68,cbsd68_056,0055,96x96x3,"(32,32,3)",0,0.04419492930173874,0.0415811724960804,5.914155417724604,1.8018696079869458,1.9819387194477553,-9.993459607878245,0.13981546053611787,effective,9225,9230,0.030385500052943826,0.20640070014633238,ok,link_refresh_rmse=0.043489225; p_max=4
Natural images,CBSD68,cbsd68_057,0056,96x96x3,"(32,32,3)",0,0.061379048973321915,0.04800739511847496,21.785371520922187,4.170625436737616,3.5175075397052833,15.65995093395921,0.48729621531300005,effective,9225,9230,0.046600099885836244,0.20937810000032187,ok,link_refresh_rmse=0.058030371; p_max=4
Natural images,CBSD68,cbsd68_058,0057,96x96x3,"(32,32,3)",0,0.07256443798542023,0.06841430813074112,5.719233787096869,3.6071684964861297,3.619106849181921,-0.33096188069454024,0.15961965428985336,effective,9225,9230,0.025537599809467793,0.21505990019068122,ok,link_refresh_rmse=0.071243107; p_max=4
Natural images,CBSD68,cbsd68_059,0058,96x96x3,"(32,32,3)",0,0.042717304080724716,0.04148785024881363,2.8781166283053246,3.4413545671985477,3.5971113152222673,-4.526030229733468,0.030654666680633467,boundary,9225,9230,0.024618800031021237,0.19824309996329248,ok,link_refresh_rmse=0.04256681; p_max=4
