dataset_key,dataset,shape,rank,p_max,n_iter_max,lr_core,lr_factors,lambda_beta,tucker_time_sec,ntdpl_time_sec,tucker_rmse,tucker_nmse_db,tucker_psnr,tucker_ssim,tucker_sam,ntdpl_rmse,ntdpl_nmse_db,ntdpl_psnr,ntdpl_ssim,ntdpl_sam,gain_rmse_pct,delta_nmse_db,delta_psnr,delta_ssim,delta_sam
cifar,CIFAR-10,1000x32x32x3,"(24,16,16,2)",3,220,7e-05,0.0002,1e-07,3.466552400030196,45.74875600007363,0.121234118938446,-12.901475641027837,18.32750332810588,0.8690962845147319,6.629728134888035,0.1188473030924797,-13.07418584295843,18.500213275121805,0.8748134067177139,5.931921309933152,1.9687657788631203,0.1727102019305952,0.1727099470159281,0.005717122202982,0.697806824954883
cifar,CIFAR-10,1000x32x32x3,"(32,16,16,2)",2,160,0.0001,0.0003,1e-06,3.422000400023535,32.26155789999757,0.1123003959655761,-13.566346997992545,18.99237394380142,0.8897250503139144,6.51763517379088,0.1117917597293853,-13.605776693899085,19.031804108178317,0.8907961857272872,6.046002332354444,0.4529247041539461,0.0394296959065396,0.0394301643768919,0.0010711354133728,0.4716328414364357
cifar,CIFAR-10,1000x32x32x3,"(32,16,16,2)",3,160,0.0001,0.0003,1e-06,3.422000400023535,34.32334229990374,0.1123003959655761,-13.566346997992545,18.99237394380142,0.8897250503139144,6.51763517379088,0.1096682623028755,-13.772353461293267,19.19838091842037,0.8953472712433959,5.738559346229291,2.343832931370509,0.2060064633007226,0.2060069746189476,0.0056222209294815,0.7790758275615888
cifar,CIFAR-10,1000x32x32x3,"(32,16,16,2)",4,180,7e-05,0.0002,1e-06,3.422000400023535,40.58931209996808,0.1123003959655761,-13.566346997992545,18.99237394380142,0.8897250503139144,6.51763517379088,0.1095985621213913,-13.777875449601389,19.20390249354736,0.8954976947508602,5.720848282692726,2.405898769059619,0.211528451608844,0.2115285497459353,0.0057726444369458,0.7967868910981535
cifar,CIFAR-10,1000x32x32x3,"(32,16,16,2)",3,220,7e-05,0.0002,1e-07,3.422000400023535,46.07297560002189,0.1123003959655761,-13.566346997992545,18.99237394380142,0.8897250503139144,6.51763517379088,0.10967418551445,-13.7718845508469,19.197911228238823,0.895338211609388,5.741304543766393,2.338558496206122,0.2055375528543557,0.2055372844374012,0.0056131612954736,0.7763306300244865
cifar,CIFAR-10,1000x32x32x3,"(48,16,16,2)",2,160,0.0001,0.0003,1e-06,3.3569562999764457,33.13680390000809,0.1004222258925437,-14.53737569496206,19.96340310342501,0.9137244083443248,6.508034276478599,0.100030742585659,-14.571303231952516,19.9973302495409,0.9144347000512794,6.191268852790003,0.3898373128112795,0.0339275369904559,0.0339271461158894,0.0007102917069544,0.3167654236885955
cifar,CIFAR-10,1000x32x32x3,"(48,16,16,2)",3,160,0.0001,0.0003,1e-06,3.3569562999764457,34.87333870003931,0.1004222258925437,-14.53737569496206,19.96340310342501,0.9137244083443248,6.508034276478599,0.0976108312606811,-14.784012685795016,20.210039787938875,0.9188552135642456,5.648481134886072,2.7995741051099152,0.2466369908329557,0.246636684513863,0.0051308052199205,0.859553141592527
cifar,CIFAR-10,1000x32x32x3,"(48,16,16,2)",4,180,7e-05,0.0002,1e-06,3.3569562999764457,40.94328390003648,0.1004222258925437,-14.53737569496206,19.96340310342501,0.9137244083443248,6.508034276478599,0.0975592732429504,-14.788601687627086,20.21462945210573,0.918952310595202,5.631928121668546,2.8509153468245554,0.2512259926650255,0.2512263486807136,0.0052279022508771,0.8761061548100528
cifar,CIFAR-10,1000x32x32x3,"(48,16,16,2)",3,220,7e-05,0.0002,1e-07,3.3569562999764457,47.153929300024174,0.1004222258925437,-14.53737569496206,19.96340310342501,0.9137244083443248,6.508034276478599,0.0976091772317886,-14.7841601870464,20.210187043259047,0.9188610678322928,5.649142293855308,2.8012211796273503,0.2467844920843394,0.2467839398340352,0.0051366594879678,0.8588919826232901
norb,smallNORB,25x18x64x64x2,"(4,6,12,12,2)",3,160,0.0001,0.0003,1e-06,2.118290000013076,39.62763120001182,0.0790401548147201,-21.14714213967215,22.043044918404245,0.8013141876865263,1.0740976182218926,0.0767704248428344,-21.40021880696294,22.296121125949185,0.8147060809458446,1.0502943118663794,2.871616303391874,0.253076667290788,0.2530762075449395,0.0133918932593183,0.0238033063555132
norb,smallNORB,25x18x64x64x2,"(4,6,12,12,2)",4,180,7e-05,0.0002,1e-06,2.118290000013076,47.09884320001584,0.0790401548147201,-21.14714213967215,22.043044918404245,0.8013141876865263,1.0740976182218926,0.0767628327012062,-21.401078192242693,22.29698043715929,0.8147681403475504,1.04475496409211,2.881221726921297,0.2539360525705412,0.2539355187550463,0.0134539526610241,0.0293426541297827
norb,smallNORB,25x18x64x64x2,"(4,6,12,12,2)",3,220,7e-05,0.0002,1e-07,2.118290000013076,53.4481377999764,0.0790401548147201,-21.14714213967215,22.043044918404245,0.8013141876865263,1.0740976182218926,0.076775886118412,-21.39960103691017,22.295503325020366,0.8146805506191055,1.0499896565067464,2.8647068083505918,0.2524588972380179,0.252458406616121,0.0133663629325792,0.0241079617151462
norb,smallNORB,25x18x64x64x2,"(6,6,12,12,2)",2,160,0.0001,0.0003,1e-06,2.1295262000057846,38.43953640002292,0.0731460899114608,-21.82027507859487,22.71617742322464,0.8346408038453279,1.0575686930222423,0.0725044757127761,-21.896801596416267,22.79270384338062,0.8379939659875889,1.0444000742676844,0.8771681431793953,0.0765265178213958,0.0765264201559823,0.003353162142261,0.0131686187545578
norb,smallNORB,25x18x64x64x2,"(6,6,12,12,2)",3,160,0.0001,0.0003,1e-06,2.1295262000057846,40.74122450000141,0.0731460899114608,-21.82027507859487,22.71617742322464,0.8346408038453279,1.0575686930222423,0.0714973285794258,-22.018301644543996,22.91420379173289,0.8431474931785159,1.0248199081501213,2.254066258402596,0.1980265659491209,0.1980263685082555,0.0085066893331879,0.032748784872121
norb,smallNORB,25x18x64x64x2,"(6,6,12,12,2)",4,180,7e-05,0.0002,1e-06,2.1295262000057846,48.32645039993804,0.0731460899114608,-21.82027507859487,22.71617742322464,0.8346408038453279,1.0575686930222423,0.0715308338403701,-22.0142321795816,22.910134459353863,0.8429847390066535,1.0250466516057175,2.20826030898695,0.1939571009867258,0.1939570361292233,0.0083439351613255,0.0325220414165248
norb,smallNORB,25x18x64x64x2,"(6,6,12,12,2)",3,220,7e-05,0.0002,1e-07,2.1295262000057846,55.133389199967496,0.0731460899114608,-21.82027507859487,22.71617742322464,0.8346408038453279,1.0575686930222423,0.071501038968563,-22.01785040197665,22.913752713237,0.843134956874903,1.0247852308270236,2.24899368495163,0.1975753233817769,0.197575290012363,0.0084941530295751,0.0327834621952187
norb,smallNORB,25x18x64x64x2,"(6,8,16,16,2)",2,160,0.0001,0.0003,1e-06,2.195964600075968,40.52257519995328,0.0713572725653648,-22.035332789008265,22.93123484615113,0.8438707255600069,1.0510247244751325,0.0706595927476883,-22.120674767577476,23.01657660610754,0.8473698843090856,1.0341573935256108,0.9777276969736394,0.0853419785692075,0.0853417599564068,0.0034991587490786,0.0168673309495217
norb,smallNORB,25x18x64x64x2,"(6,8,16,16,2)",3,160,0.0001,0.0003,1e-06,2.195964600075968,43.06624700000975,0.0713572725653648,-22.035332789008265,22.93123484615113,0.8438707255600069,1.0510247244751325,0.0695022493600845,-22.26412016860797,23.16002255425364,0.8530423034674729,1.0139595272465416,2.59962739408385,0.228787379599705,0.2287877081025016,0.009171577907466,0.0370651972285909
norb,smallNORB,25x18x64x64x2,"(6,8,16,16,2)",4,180,7e-05,0.0002,1e-06,2.195964600075968,50.743041299982,0.0713572725653648,-22.035332789008265,22.93123484615113,0.8438707255600069,1.0510247244751325,0.0695345699787139,-22.260081987024986,23.155984389712888,0.8528939255134347,1.0140243308648578,2.554333316174904,0.2247491980167169,0.224749543561753,0.0090231999534278,0.0370003936102747
norb,smallNORB,25x18x64x64x2,"(6,8,16,16,2)",3,220,7e-05,0.0002,1e-07,2.195964600075968,58.09873019997031,0.0713572725653648,-22.035332789008265,22.93123484615113,0.8438707255600069,1.0510247244751325,0.0695052072405815,-22.26375061476492,23.15965310841787,0.8530338269940295,1.0137452006946293,2.595482223745018,0.2284178257566544,0.2284182622667359,0.0091631014340226,0.0372795237805032
norb,smallNORB,25x18x64x64x2,"(8,8,16,16,2)",2,160,0.0001,0.0003,1e-06,2.213395700091496,41.60545369994361,0.0670064687728881,-22.5817629666558,23.47766572016744,0.8648360701304001,1.0413524814747803,0.0662289932370185,-22.683134253952755,23.579036484775223,0.8683395709707574,1.0245758059526853,1.1602992220120942,0.1013712872969527,0.1013707646077861,0.0035035008403573,0.016776675522095
norb,smallNORB,25x18x64x64x2,"(8,8,16,16,2)",3,160,0.0001,0.0003,1e-06,2.213395700091496,43.65230499999598,0.0670064687728881,-22.5817629666558,23.47766572016744,0.8648360701304001,1.0413524814747803,0.0649105682969093,-22.85778956525447,23.753692247875527,0.8741847226516317,0.9952418374515978,3.1279076697545416,0.2760265985986692,0.2760265277080904,0.0093486525212316,0.0461106440231825
norb,smallNORB,25x18x64x64x2,"(8,8,16,16,2)",4,180,7e-05,0.0002,1e-06,2.213395700091496,51.56486149993725,0.0670064687728881,-22.5817629666558,23.47766572016744,0.8648360701304001,1.0413524814747803,0.0649371147155761,-22.85423736719607,23.75013966223959,0.8740740099915343,0.996254610066302,3.088289974399163,0.2724744005402684,0.2724739420721533,0.0092379398611341,0.0450978714084783
norb,smallNORB,25x18x64x64x2,"(8,8,16,16,2)",3,220,7e-05,0.0002,1e-07,2.213395700091496,59.29582780005876,0.0670064687728881,-22.5817629666558,23.47766572016744,0.8648360701304001,1.0413524814747803,0.0649140477180481,-22.85732410094699,23.753226670636643,0.8741731501668586,0.9951792351941162,3.122715005221574,0.2755611342911876,0.275560950469206,0.0093370800364585,0.0461732462806641
norb,smallNORB,25x18x64x64x2,"(10,8,16,16,2)",2,160,0.0001,0.0003,1e-06,2.31651110004168,42.56733330001589,0.0637963488698005,-23.00818115699105,23.90408351369725,0.8790077731873279,1.0284692589570146,0.0630588233470916,-23.109180017104865,24.00508209882288,0.8820869414486837,1.0121489031743565,1.1560622759369494,0.1009988601138118,0.1009985851256267,0.0030791682613557,0.0163203557826581
norb,smallNORB,25x18x64x64x2,"(10,8,16,16,2)",3,160,0.0001,0.0003,1e-06,2.31651110004168,44.63883559999522,0.0637963488698005,-23.00818115699105,23.90408351369725,0.8790077731873279,1.0284692589570146,0.0617810375988483,-23.286993808940665,24.182896133786592,0.8873573171142518,0.9773364564949212,3.158975876605718,0.2788126519496146,0.2788126200893401,0.0083495439269238,0.0511328024620935
norb,smallNORB,25x18x64x64x2,"(10,8,16,16,2)",4,180,7e-05,0.0002,1e-06,2.31651110004168,52.62341890006792,0.0637963488698005,-23.00818115699105,23.90408351369725,0.8790077731873279,1.0284692589570146,0.0618016794323921,-23.2840919129946,24.17999394929614,0.8872783262848908,0.9781240615038266,3.12662005388316,0.2759107560035474,0.2759104355988881,0.0082705530975628,0.0503451974531879
norb,smallNORB,25x18x64x64x2,"(10,8,16,16,2)",3,220,7e-05,0.0002,1e-07,2.31651110004168,60.360001099994406,0.0637963488698005,-23.00818115699105,23.90408351369725,0.8790077731873279,1.0284692589570146,0.061783455312252,-23.286653703308108,24.18255582074732,0.8873511508911761,0.9772006386045532,3.155186140286112,0.2784725463170581,0.2784723070500661,0.0083433777038481,0.0512686203524612
norb,smallNORB,25x18x64x64x2,"(8,10,20,20,2)",2,160,0.0001,0.0003,1e-06,2.409483599942177,45.2195848999545,0.0646979734301567,-22.88628393046237,23.782186432778097,0.8751310005496518,1.023617423191742,0.0638655573129654,-22.998763372329524,23.89466594647738,0.8786798821953237,1.0087060821156646,1.286618533870974,0.1124794418671548,0.1124795136992844,0.0035488816456719,0.0149113410760775
norb,smallNORB,25x18x64x64x2,"(8,10,20,20,2)",3,160,0.0001,0.0003,1e-06,2.409483599942177,47.25748859997839,0.0646979734301567,-22.88628393046237,23.782186432778097,0.8751310005496518,1.023617423191742,0.0624342225492,-23.19564380574436,24.091546161951392,0.884684226498524,0.9744348420420396,3.4989517614495806,0.3093598752819879,0.3093597291732948,0.0095532259488722,0.0491825811497026
norb,smallNORB,25x18x64x64x2,"(8,10,20,20,2)",4,180,7e-05,0.0002,1e-06,2.409483599942177,55.87192920001689,0.0646979734301567,-22.88628393046237,23.782186432778097,0.8751310005496518,1.023617423191742,0.0624648891389369,-23.191378435883102,24.08728062661168,0.8845630846779701,0.9753336775448408,3.451552147348772,0.3050945054207332,0.3050941938335825,0.0094320841283183,0.0482837456469014
norb,smallNORB,25x18x64x64x2,"(8,10,20,20,2)",3,220,7e-05,0.0002,1e-07,2.409483599942177,64.3062409000704,0.0646979734301567,-22.88628393046237,23.782186432778097,0.8751310005496518,1.023617423191742,0.0624375194311142,-23.19518458155072,24.09108705650845,0.884674791117302,0.9744001792408294,3.493855957455507,0.3089006510883507,0.3089006237303486,0.0095437905676502,0.0492172439509126
norb,smallNORB,25x18x64x64x2,"(10,10,20,20,2)",2,160,0.0001,0.0003,1e-06,2.587056699907407,46.71081110008527,0.0607137568295002,-23.43835549061591,24.334257921168305,0.8916543669111039,0.9981345551325842,0.059900302439928,-23.55551729434659,24.451419655894995,0.8948073527682917,0.983921689270192,1.3398189011042951,0.1171618037306814,0.1171617347266895,0.0031529858571878,0.0142128658623923
norb,smallNORB,25x18x64x64x2,"(10,10,20,20,2)",3,160,0.0001,0.0003,1e-06,2.587056699907407,48.83621209999546,0.0607137568295002,-23.43835549061591,24.334257921168305,0.8916543669111039,0.9981345551325842,0.058388665318489,-23.77752649989249,24.6734291760342,0.9005814935307601,0.9444576986611302,3.829595848500328,0.3391710092765798,0.3391712548658923,0.0089271266196562,0.053676856471454
norb,smallNORB,25x18x64x64x2,"(10,10,20,20,2)",4,180,7e-05,0.0002,1e-06,2.587056699907407,57.09847060008906,0.0607137568295002,-23.43835549061591,24.334257921168305,0.8916543669111039,0.9981345551325842,0.0584125705063343,-23.77397151392486,24.66987407574276,0.900496251661353,0.9453505922323304,3.790222254946626,0.3356160233089511,0.3356161545744562,0.0088418847502491,0.0527839629002537
norb,smallNORB,25x18x64x64x2,"(10,10,20,20,2)",3,220,7e-05,0.0002,1e-07,2.587056699907407,66.1974853000138,0.0607137568295002,-23.43835549061591,24.334257921168305,0.8916543669111039,0.9981345551325842,0.0583906471729278,-23.777232110463515,24.673134509788618,0.9005773316898813,0.9444444823626726,3.8263315892248766,0.338876619847607,0.3388765886203124,0.0089229647787774,0.0536900727699115
norb,smallNORB,25x18x64x64x2,"(12,10,20,20,2)",2,160,0.0001,0.0003,1e-06,2.7056696999352425,47.91500409995206,0.0572815686464309,-23.94379929231671,24.83970177926219,0.9046944206954812,0.9771458336665896,0.0564645379781723,-24.068581983742607,24.964484419680534,0.9076119494019186,0.9650326087301552,1.4263412954030084,0.1247826914258958,0.1247826404183491,0.0029175287064372,0.0121132249364346
norb,smallNORB,25x18x64x64x2,"(12,10,20,20,2)",3,160,0.0001,0.0003,1e-06,2.7056696999352425,50.00679830007721,0.0572815686464309,-23.94379929231671,24.83970177926219,0.9046944206954812,0.9771458336665896,0.0550861731171608,-24.283245683084065,25.179147810331525,0.9124641667407324,0.9194647761997764,3.832638632543734,0.3394463907673533,0.3394460310693361,0.0077697460452509,0.0576810574668132
norb,smallNORB,25x18x64x64x2,"(12,10,20,20,2)",4,180,7e-05,0.0002,1e-06,2.7056696999352425,58.84700549999252,0.0572815686464309,-23.94379929231671,24.83970177926219,0.9046944206954812,0.9771458336665896,0.0551056638360023,-24.280173171490013,25.176075603011384,0.9124028870855564,0.9200262701554748,3.798612471420496,0.3363738791733013,0.3363738237491951,0.007708466390075,0.0571195635111149
norb,smallNORB,25x18x64x64x2,"(12,10,20,20,2)",3,220,7e-05,0.0002,1e-07,2.7056696999352425,67.4088876999449,0.0572815686464309,-23.94379929231671,24.83970177926219,0.9046944206954812,0.9771458336665896,0.0550882555544376,-24.28291710755996,25.178819704915878,0.9124619045036736,0.9194085502086362,3.8290031921637855,0.3391178152432452,0.3391179256536851,0.0077674838081922,0.0577372834579534
cbsd,CBSD68,68x96x96x3,"(16,24,24,3)",3,160,0.0001,0.0003,1e-06,0.6647774999728426,15.6577580999583,0.14213566482067108,-10.673777232219223,16.94593795893987,0.807844176714423,7.430603024488404,0.140342116355896,-10.784078669514333,17.056239595430966,0.8135294745049808,6.201752985958206,1.2618567387980768,0.1103014372951101,0.11030163649109781,0.0056852977905578195,1.2288500385301981
cbsd,CBSD68,68x96x96x3,"(16,24,24,3)",4,180,7e-05,0.0002,1e-06,0.6647774999728426,19.30684500001371,0.14213566482067108,-10.673777232219223,16.94593795893987,0.807844176714423,7.430603024488404,0.14020437002182007,-10.792607620782723,17.06476852969404,0.8139565395103674,6.1501606882134405,1.3587686111629182,0.11883038856350048,0.11883057075417014,0.006112362795944404,1.2804423362749633
cbsd,CBSD68,68x96x96x3,"(20,24,24,3)",3,160,0.0001,0.0003,1e-06,1.6482612000545487,16.934840100002475,0.1348806917667389,-11.128843035941928,17.401004289375,0.8302038378766354,7.01842183505915,0.13318857550621033,-11.238499839446998,17.510660981006897,0.8351111693696335,5.829127942847929,1.2545281599347746,0.10965680350506979,0.10965669163189773,0.004907331492998046,1.1892938922112206
cbsd,CBSD68,68x96x96x3,"(20,24,24,3)",4,180,7e-05,0.0002,1e-06,1.6482612000545487,19.82670979993418,0.1348806917667389,-11.128843035941928,17.401004289375,0.8302038378766354,7.01842183505915,0.13304486870765686,-11.247876147353317,17.520036908702735,0.8355193615071593,5.772762056662262,1.3610717998517403,0.1190331114113885,0.11903261932773646,0.0053155236305238995,1.2456597783968881
cbsd,CBSD68,68x96x96x3,"(16,32,32,3)",3,160,0.0001,0.0003,1e-06,1.7117451999802142,17.98479060002137,0.140486478805542,-10.775148668303906,17.047309705650537,0.8131057276918605,7.518858035569497,0.1385364681482315,-10.896556950813544,17.168717964080376,0.8191549998531221,6.212218248663322,1.3880415210702546,0.12140828250963764,0.12140825842983816,0.00604927216126161,1.3066397869061754
cbsd,CBSD68,68x96x96x3,"(16,32,32,3)",4,180,7e-05,0.0002,1e-06,1.7117451999802142,20.693583599990234,0.140486478805542,-10.775148668303906,17.047309705650537,0.8131057276918605,7.518858035569497,0.13838273286819458,-10.90620120068481,17.17836179751473,0.8196232868435155,6.156893429666566,1.4974721804077435,0.1310525323809042,0.1310520918641913,0.0065175591516549725,1.3619646059029318
cbsd,CBSD68,68x96x96x3,"(20,32,32,3)",3,160,0.0001,0.0003,1e-06,1.7470536000328138,18.509507499984466,0.13267356157302856,-11.272151765690078,17.544312687748732,0.8366142568615396,7.094805485261114,0.13082875311374664,-11.393775319790588,17.66593667353099,0.8418134370545494,5.829711802546522,1.3904868742567589,0.12162355410051084,0.1216239857822572,0.0051991801930098,1.2650936827145918
cbsd,CBSD68,68x96x96x3,"(20,32,32,3)",4,180,7e-05,0.0002,1e-06,1.7470536000328138,21.235326699912548,0.13267356157302856,-11.272151765690078,17.544312687748732,0.8366142568615396,7.094805485261114,0.13066339492797852,-11.4047603408237,17.676921702581556,0.8422715555980428,5.767121390903044,1.5151222453190698,0.1326085751336219,0.1326090148328234,0.005657298736503225,1.3276840943580703
cifar,CIFAR-10,1000x32x32x3,"(48,16,16,3)",3,160,0.0001,0.0003,1e-06,4.191782300011255,39.6520095000742,0.09797029197216034,-14.752084651838635,20.17811194646176,0.9182346893979936,5.7853152858675845,0.09513680636882782,-15.007001204721702,20.43302869954783,0.9232314395775495,4.902056738179994,2.8921885872685724,0.254916552883067,0.25491675308606787,0.00499675017955592,0.88325854768759
cifar,CIFAR-10,1000x32x32x3,"(48,16,16,3)",4,180,7e-05,0.0002,1e-06,4.191782300011255,46.34624439990148,0.09797029197216034,-14.752084651838635,20.17811194646176,0.9182346893979936,5.7853152858675845,0.09508465975522995,-15.011763887197581,20.437790912377615,0.9233264472655273,4.881245266189719,2.945415552860027,0.25967923535894677,0.25967896591585315,0.005091757867533686,0.9040700196778655
cifar,CIFAR-10,1000x32x32x3,"(64,16,16,3)",3,160,0.0001,0.0003,1e-06,4.2660593000473455,39.98223139997572,0.08898814022541046,-15.58732998837759,21.013357570959105,0.9334919337688369,5.501930710514962,0.08609712868928909,-15.874199302704069,21.300226247003632,0.9379869425031281,4.605194119675494,3.2487604851593956,0.2868693143264789,0.28686867604452715,0.004495008734291206,0.8967365908394678
cifar,CIFAR-10,1000x32x32x3,"(64,16,16,3)",4,180,7e-05,0.0002,1e-06,4.2660593000473455,47.070020199986175,0.08898814022541046,-15.58732998837759,21.013357570959105,0.9334919337688369,5.501930710514962,0.08606253564357758,-15.877690219852614,21.30371730798043,0.9380438703115171,4.5912668719758765,3.2876342560055916,0.29036023147502377,0.2903597370213262,0.004551936542680268,0.9106638385390857
cifar,CIFAR-10,1000x32x32x3,"(64,20,20,3)",3,160,0.0001,0.0003,1e-06,5.521582500077784,44.85717850003857,0.08845791220664978,-15.639238821565582,21.065266276471966,0.9343340384035325,5.51586584520754,0.08552640676498413,-15.931968601930864,21.3579957236394,0.9388557845435389,4.607882646469494,3.314011566107565,0.2927297803652813,0.2927294471674351,0.004521746140006444,0.9079831987380462
cifar,CIFAR-10,1000x32x32x3,"(64,20,20,3)",4,180,7e-05,0.0002,1e-06,5.521582500077784,52.01109580008779,0.08845791220664978,-15.639238821565582,21.065266276471966,0.9343340384035325,5.51586584520754,0.08549360930919647,-15.935299411786518,21.36132680586207,0.9389093508239222,4.5954661647036925,3.351088470784039,0.2960605902209359,0.29606052939010397,0.004575312420389777,0.9203996805038477
cifar,CIFAR-10,1000x32x32x3,"(96,20,20,3)",3,160,0.0001,0.0003,1e-06,5.491823400021531,45.94218919996638,0.07532339543104172,-17.035375429400506,22.461402989716657,0.9532311612695352,5.095512262875443,0.07246952503919601,-17.370864576929378,22.796892166074677,0.9568415075079563,4.176079660682603,3.788823347001677,0.3354891475288717,0.33548917635802056,0.003610346238421047,0.9194326021928392
cifar,CIFAR-10,1000x32x32x3,"(96,20,20,3)",4,180,7e-05,0.0002,1e-06,5.491823400021531,53.196799400029704,0.07532339543104172,-17.035375429400506,22.461402989716657,0.9532311612695352,5.095512262875443,0.0724380612373352,-17.37463635056269,22.800663310402168,0.9568826791226593,4.1678726057654565,3.830594966139073,0.3392609211621824,0.3392603206855114,0.00365151785312412,0.9276396571099861
norb,smallNORB,25x18x64x64x2,"(12,12,24,24,2)",3,160,0.0001,0.0003,1e-06,2.7055071000941098,52.36388140008785,0.05367329716682434,-24.50893211806565,25.404834397842507,0.9172849114681461,0.9363191780068955,0.05144286900758743,-24.877593826700533,25.77349606067142,0.9245011898020989,0.8770006003904945,4.155563896707176,0.3686617086348818,0.368661662828913,0.007216278333952886,0.059318577616400914
norb,smallNORB,25x18x64x64x2,"(12,12,24,24,2)",4,180,7e-05,0.0002,1e-06,2.7055071000941098,61.447291500051506,0.05367329716682434,-24.50893211806565,25.404834397842507,0.9172849114681461,0.9363191780068955,0.05144605040550232,-24.877056670352196,25.77295913806769,0.9244976775928473,0.8772185799070349,4.149636558379147,0.3681245522865453,0.36812474022518415,0.007212766124701231,0.05910059809986057
norb,smallNORB,25x18x64x64x2,"(16,12,24,24,2)",3,160,0.0001,0.0003,1e-06,3.1645616999594495,55.46243960002903,0.0476728156208992,-25.53868161476505,26.434584153403485,0.9358658819486816,0.8833680108362519,0.04538002982735634,-25.966802183691104,26.86270456947461,0.942215551535396,0.8235641922117164,4.809419715788156,0.42812056892605455,0.42812041607112405,0.006349669586714457,0.05980381862453554
norb,smallNORB,25x18x64x64x2,"(16,12,24,24,2)",4,180,7e-05,0.0002,1e-06,3.1645616999594495,64.62673959997483,0.0476728156208992,-25.53868161476505,26.434584153403485,0.9358658819486816,0.8833680108362519,0.04534817487001419,-25.9729014661079,26.868803657377764,0.9423061996284878,0.8204333309705407,4.8762396779138735,0.43421985134284924,0.4342195039742798,0.00644031767980624,0.06293467986571122
norb,smallNORB,25x18x64x64x2,"(18,12,24,24,2)",3,160,0.0001,0.0003,1e-06,3.259257899946533,57.45979360002093,0.04538026824593544,-25.96675664220035,26.862659368744378,0.942233687035975,0.8606268268268513,0.042966559529304504,-26.44148605310223,27.33738829293847,0.9485059850823623,0.8006881188622716,5.3188507030192,0.4747294109018796,0.4747289241940926,0.006272298046387292,0.059938707964579674
norb,smallNORB,25x18x64x64x2,"(18,12,24,24,2)",4,180,7e-05,0.0002,1e-06,3.259257899946533,67.10307129996363,0.04538026824593544,-25.96675664220035,26.862659368744378,0.942233687035975,0.8606268268268513,0.042936116456985474,-26.447642317211496,27.343544586659828,0.9485872447607205,0.7970746416122163,5.385935084614404,0.48088567501114454,0.4808852179154499,0.006353557724745551,0.06355218521463502
