image_id,seed,missing_rate,method,rank,target_shape,observed_rate,RMSE_missing,PSNR_missing,SSIM_missing,SAM_missing,NMSE_dB_missing,RMSE_all,PSNR_all,SSIM_all,fit_time_sec,run_dir
11,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.08185147494077682,21.73946975273196,0.8859470836717702,3.386300508410884,-13.562506578263596,0.06534388661384583,23.69590075285767,0.7250241813109728,0.7410151000367478,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim11_seed0_ntdpl
11,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.08262498676776886,21.657771989043795,0.8839107504852455,4.164757252476724,-13.480808871407582,0.06608381122350693,23.59809862656339,0.717632491547497,0.19501110003329813,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim11_seed0_tucker
12,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07580703496932983,22.405809673981203,0.9217501249868051,1.236916336401136,-18.46747923672751,0.05763398855924606,24.786426701383416,0.7494001890171308,0.73136269999668,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim12_seed0_ntdpl
12,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07541223615407944,22.451164311999023,0.9220713961396522,1.2180900275147803,-18.512833702505837,0.05741777643561363,24.819072480691155,0.7492163871690788,0.16521430003922433,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim12_seed0_tucker
13,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.12838152050971985,17.829950007874377,0.8229509206704247,2.560923718079745,-10.923608921147805,0.10459413379430771,19.609852900720377,0.6223185353986257,0.7078711000503972,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim13_seed0_ntdpl
13,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.1300751268863678,17.7161148047661,0.8187633282408997,3.086911786362936,-10.809773642105892,0.10616561770439148,19.48032181576576,0.6162302146004411,0.20629480003844947,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim13_seed0_tucker
14,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.11897213011980057,18.49109553937405,0.8272101629015722,3.92007690794059,-10.640086989261462,0.09674382954835892,20.2875344620807,0.6054565027549458,0.6944697999861091,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim14_seed0_ntdpl
14,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.11892829835414886,18.494296058507594,0.8269292733188316,4.729692529883259,-10.643287688732512,0.09693669527769089,20.27023515775825,0.6014257447221075,0.19576650008093566,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim14_seed0_tucker
15,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07538111507892609,22.454748455095856,0.9728409235986686,3.923310186510297,-16.94041008770498,0.06284400075674057,24.034723035297134,0.7124806056133863,0.7010779000120237,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim15_seed0_ntdpl
15,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07584203779697418,22.401800162972187,0.9724736740910322,4.676926901026045,-16.88746140124005,0.0634988471865654,23.944683084936976,0.7079730267924886,0.14501340000424534,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim15_seed0_tucker
16,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.053168874233961105,25.486850371873587,0.951561760431161,1.0515199422693446,-18.20249267231148,0.043344926089048386,27.26123509096722,0.7447320372769929,0.7407709999242797,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim16_seed0_ntdpl
16,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.05352083221077919,25.429543190281954,0.9509822185862176,1.086451677408564,-18.14518537088645,0.0435512401163578,27.21998980434822,0.7435901571073766,0.19346789992414415,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim16_seed0_tucker
17,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07036082446575165,23.053381549590583,0.9313922987651782,2.7322069313917567,-14.056474833622254,0.057172346860170364,24.856279841065305,0.7643603839939295,0.7307833000086248,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim17_seed0_ntdpl
