image_id,seed,missing_rate,method,rank,target_shape,observed_rate,RMSE_missing,PSNR_missing,SSIM_missing,SAM_missing,NMSE_dB_missing,RMSE_all,PSNR_all,SSIM_all,fit_time_sec,run_dir
19,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07328072190284729,22.70020548126835,0.9258592450239403,1.5468567159432631,-16.293077992563045,0.059767164289951324,24.470747517673914,0.7196086422374416,0.7216047999681905,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\run\kodim19_seed0_ntdpl
19,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07706636190414429,22.262703372048595,0.9189624550319935,1.72637015886774,-15.855575675775167,0.062304552644491196,24.10960393288846,0.7150163738424653,0.17333769996184856,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\benchmark\kodim19_seed0_tucker
20,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.08054500073194504,21.879228449134818,0.9734974601679933,1.3983830064217104,-19.400326093257586,0.06332901120185852,23.967946638288936,0.7693233126554828,0.6379209000151604,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\run\kodim20_seed0_ntdpl
20,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.08647338300943375,21.262350678295,0.9693375176988158,1.8581316033331199,-18.783448221801812,0.06916157901287079,23.20270184117408,0.6834523909340376,0.09964599995873868,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\benchmark\kodim20_seed0_tucker
21,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.0917530208826065,20.747593145817778,0.8690630372065066,1.7153415319189191,-14.411707541224688,0.07365540415048599,22.655907868597915,0.7120932733036093,0.7158989000599831,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\run\kodim21_seed0_ntdpl
21,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.09268562495708466,20.659751935741433,0.8666607045067548,2.182425745665376,-14.323867000363295,0.07474426925182343,22.52844253340981,0.7081916416169906,0.14512190001551062,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\benchmark\kodim21_seed0_tucker
22,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07945257425308228,21.99784071710683,0.9040111037892696,2.4883078301173245,-15.230835181220368,0.06596079468727112,23.614282178845126,0.6545851366484082,0.7816019000019878,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\run\kodim22_seed0_ntdpl
22,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07953047007322311,21.989329465396537,0.9038304445969618,2.575490675993897,-15.222323566947573,0.06617753207683563,23.585788400817883,0.6531879861686537,0.1739046999718994,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\benchmark\kodim22_seed0_tucker
23,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.2600120007991791,11.700131110415855,0.5603471842299256,4.0826618305528255,-4.910576388733644,0.18864387273788452,14.487145663616658,0.6338510126021958,0.6901532000629231,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\run\kodim23_seed0_ntdpl
23,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.11654586344957352,18.670062392525036,0.8659336075999112,5.886189670665282,-11.880506865045978,0.09518733620643616,20.428416437763246,0.6247783015709706,0.2140398999908939,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\benchmark\kodim23_seed0_tucker
24,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.10046666860580444,19.959560076223283,0.8887019090960075,1.9200664619692962,-13.415371580665688,0.0821991041302681,21.702658021185393,0.6841988014209281,0.670486900024116,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\run\kodim24_seed0_ntdpl
24,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.10396107286214828,19.662585101892006,0.8821810997999698,2.1979286405417526,-13.11839654010351,0.08613128215074539,21.29678187599016,0.6648200255893805,0.17843709990847856,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion\benchmark\kodim24_seed0_tucker
